step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.804447571869403,0,0.0,0.943896561064979,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.966925576397827,0,0.0,0.8851162681621042,0,0.0
15.0,18,0,4,0,18,0,6.0,0.3333333333333333,7.259381208814326,4,6.0,0.4844464896749155,4,6.0
20.0,18,0,6,0,18,0,35.0,1.9444444444444444,8.427146151633355,6,35.0,0.4592971141780941,6,35.0
25.0,22,0,6,2,24,0,65.0,2.9545454545454546,8.432964625307529,6,65.0,0.49596441168161376,6,65.0
30.0,18,0,6,6,24,0,95.0,5.277777777777778,8.54663309792386,6,95.0,0.471378160378074,6,95.0
35.0,19,0,6,9,28,0,125.0,6.578947368421052,7.298696367862093,6,125.0,0.45687939824698676,6,125.0
40.0,23,0,6,11,34,0,155.0,6.739130434782608,8.94506897358544,6,155.0,0.5999021206559547,6,155.0
45.0,25,0,6,13,38,0,185.0,7.4,9.149810533589928,6,185.0,0.5732638840485952,6,185.0
50.0,24,0,8,16,40,0,218.0,9.083333333333334,7.327707971650496,8,218.0,0.3567666924641941,8,218.0
55.0,25,0,10,19,44,0,267.0,10.68,7.202437716251845,10,267.0,0.3428439731618936,10,267.0
60.0,22,0,10,22,44,0,317.0,14.409090909090908,6.47519546218306,10,317.0,0.26176212658641795,10,317.0
65.0,25,0,10,25,50,0,367.0,14.68,7.772068275075358,10,367.0,0.39271195604030606,10,367.0
70.0,21,0,10,29,50,0,417.0,19.857142857142858,6.396363865266936,10,417.0,0.34113230567312613,10,417.0
75.0,32,0,11,30,62,0,469.0,14.65625,7.863713524570967,10,467.0,0.5075063580434023,10,467.0
80.0,29,0,10,33,62,0,517.0,17.82758620689655,8.002375494544818,10,517.0,0.5055502482843691,10,517.0
85.0,33,0,13,35,68,0,571.0,17.303030303030305,6.083809886810151,13,571.0,0.3454674970965882,13,571.0
90.0,29,0,16,39,68,0,648.0,22.344827586206897,5.162247590626836,16,648.0,0.2532423688223311,16,648.0
