step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.105945915585158,0,0.0,0.9340430965653623,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.960421802248353,0,0.0,0.8624022905042437,0,0.0
15.0,18,0,5,0,18,0,9.0,0.5,6.722668085067294,5,9.0,0.45255207700464894,5,9.0
20.0,18,0,6,0,18,0,39.0,2.1666666666666665,8.698129819432843,6,39.0,0.4713008072695693,6,39.0
25.0,23,0,6,1,24,0,69.0,3.0,8.578647562431332,6,69.0,0.4607810661830652,6,69.0
30.0,18,0,6,6,24,0,99.0,5.5,8.92466900070927,6,99.0,0.46951117079440485,6,99.0
35.0,19,0,6,9,28,0,129.0,6.7894736842105265,7.74815057196783,6,129.0,0.41429985800893193,6,129.0
40.0,22,0,6,12,34,0,159.0,7.2272727272727275,9.403806847764065,6,159.0,0.5788033710530838,6,159.0
45.0,24,0,6,14,38,0,189.0,7.875,9.190798762825223,6,189.0,0.5604662419605023,6,189.0
50.0,22,0,9,18,40,0,223.0,10.136363636363637,6.553363653573783,9,223.0,0.35344178281597055,9,223.0
55.0,25,0,10,19,44,0,272.0,10.88,6.63304274730412,10,272.0,0.30716255083792837,10,272.0
60.0,22,0,10,22,44,0,322.0,14.636363636363637,5.868713675765888,10,322.0,0.27025870838106264,10,322.0
65.0,25,0,10,25,50,0,372.0,14.88,6.945332604340006,10,372.0,0.42825437122293125,10,372.0
70.0,22,0,10,28,50,0,422.0,19.181818181818183,6.006108314020714,10,422.0,0.3592590291176533,10,422.0
75.0,33,0,10,29,62,0,472.0,14.303030303030303,7.843568328202228,10,472.0,0.5114308915448589,10,472.0
80.0,31,0,10,31,62,0,522.0,16.838709677419356,8.094021038698124,10,522.0,0.5073051755541522,10,522.0
85.0,35,0,11,33,68,0,573.0,16.37142857142857,6.1849131118859795,11,573.0,0.31301754710871427,11,573.0
90.0,30,0,16,38,68,0,649.0,21.633333333333333,5.35314489342257,16,649.0,0.2524546116891877,16,649.0
95.0,32,0,16,40,72,0,729.0,22.78125,6.073522013984974,16,729.0,0.25933723475908593,16,729.0
100.0,30,0,16,44,74,0,809.0,26.966666666666665,5.582080092103991,16,809.0,0.24904752683314302,16,809.0
105.0,32,0,16,46,78,0,889.0,27.78125,6.553714340089815,16,889.0,0.3113555758824328,16,889.0
110.0,35,0,16,49,84,0,969.0,27.685714285714287,6.4798214668425675,16,969.0,0.36552326200245755,16,969.0
115.0,34,2,16,52,86,0,1049.0,30.852941176470587,6.885419706688394,16,1049.0,0.35665753377800863,16,1049.0
120.0,33,0,16,55,88,0,1129.0,34.21212121212121,5.073030323039157,16,1129.0,0.2287578256308439,16,1129.0
125.0,32,2,21,60,92,0,1225.0,38.28125,4.183990690981187,20,1224.0,0.24856416640679738,20,1224.0
130.0,33,0,20,61,94,0,1324.0,40.121212121212125,4.179968085085479,20,1324.0,0.20905492231659797,20,1324.0
135.0,36,2,21,62,98,0,1426.0,39.611111111111114,5.353003797899321,20,1424.0,0.2434717851594849,20,1424.0
140.0,36,0,20,64,100,0,1524.0,42.333333333333336,5.220831722031921,20,1524.0,0.21052853280590741,20,1524.0
145.0,38,2,20,68,106,0,1624.0,42.73684210526316,5.697736347621951,20,1624.0,0.29739761823633726,20,1624.0
150.0,42,0,20,70,112,0,1724.0,41.04761904761905,6.377765069887331,20,1724.0,0.3541926924228062,20,1724.0
155.0,37,0,21,75,112,0,1825.0,49.32432432432432,4.258923864912347,21,1825.0,0.20488255999356594,21,1825.0
160.0,39,0,26,79,118,0,1952.0,50.05128205128205,3.5563323111790033,26,1952.0,0.17501006146299083,26,1952.0
165.0,38,0,26,80,118,0,2082.0,54.78947368421053,4.03753996669113,26,2082.0,0.1522765044409965,26,2082.0
170.0,42,0,26,82,124,0,2212.0,52.666666666666664,4.322251515457003,26,2212.0,0.19033260099187926,26,2212.0
175.0,38,0,26,86,124,0,2342.0,61.63157894736842,3.956199388398531,26,2342.0,0.1779935457827006,26,2342.0
180.0,40,0,26,88,128,0,2472.0,61.8,3.6921165473897473,26,2472.0,0.1172944082131127,26,2472.0
185.0,44,0,26,90,134,0,2602.0,59.13636363636363,4.963980145491589,26,2602.0,0.2613481819275694,26,2602.0
190.0,44,0,27,94,138,0,2733.0,62.11363636363637,3.651282107961772,27,2733.0,0.14576326835690784,27,2733.0
195.0,42,0,30,98,140,0,2883.0,68.64285714285714,3.473362291402777,30,2883.0,0.153337568134274,30,2883.0
200.0,45,0,30,99,144,0,3033.0,67.4,4.0556545375009545,30,3033.0,0.1607262904344971,30,3033.0
205.0,43,0,30,103,146,0,3183.0,74.02325581395348,3.6059122657673304,30,3183.0,0.155928044592726,30,3183.0
210.0,45,0,30,105,150,0,3333.0,74.06666666666666,3.9423952166408633,30,3333.0,0.16073377000020347,30,3333.0
215.0,41,0,30,109,150,0,3483.0,84.95121951219512,3.422350498528629,30,3483.0,0.14369657720381365,30,3483.0
220.0,52,0,30,110,162,0,3633.0,69.86538461538461,4.938587587002319,30,3633.0,0.26461347119963813,30,3633.0
225.0,48,0,31,114,162,0,3784.0,78.83333333333333,3.4101234627774457,31,3784.0,0.1487717281007102,31,3784.0
230.0,52,0,36,116,168,0,3960.0,76.15384615384616,3.767044689874617,36,3960.0,0.13491751500328214,36,3960.0
235.0,48,0,36,120,168,0,4140.0,86.25,3.3771831252572575,36,4140.0,0.13374644369617694,36,4140.0
240.0,50,0,36,122,172,0,4320.0,86.4,3.082670767164694,36,4320.0,0.08479035748323802,36,4320.0
245.0,49,0,36,125,174,0,4500.0,91.83673469387755,3.400236350786131,36,4500.0,0.12972623313741052,36,4500.0
250.0,50,0,36,128,178,0,4680.0,93.6,3.4123835513884115,36,4680.0,0.14163326455589778,36,4680.0
255.0,52,0,36,132,184,0,4860.0,93.46153846153847,3.6903391760062974,36,4860.0,0.2034348690330842,36,4860.0
260.0,56,0,36,132,188,0,5040.0,90.0,3.6750533824975373,36,5040.0,0.15355816176775397,36,5040.0
