step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.989602399464998,0,0.0,0.9553511287852183,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.812509225504023,0,0.0,0.9412845525065631,0,0.0
15.0,18,0,2,0,18,0,2.0,0.1111111111111111,8.143634125553461,2,2.0,0.560971208294452,2,2.0
20.0,17,0,6,1,18,0,28.0,1.6470588235294117,8.724376068202812,6,28.0,0.4798292973946125,6,28.0
25.0,21,0,6,3,24,0,58.0,2.761904761904762,8.066420858170106,6,58.0,0.47236026681880755,6,58.0
30.0,18,0,1,6,24,0,1.0,0.05555555555555555,9.466734388065468,0,22.0,0.7393340194280168,0,22.0
35.0,20,0,1,8,28,0,1.0,0.05,10.127595080791131,1,1.0,0.6828139179881552,1,1.0
40.0,22,0,6,12,34,0,19.0,0.8636363636363636,9.058164711945686,6,19.0,0.5592327480407593,6,19.0
45.0,22,0,0,16,38,0,0.0,0.0,8.567892175683117,0,9.0,0.6665961925416587,0,9.0
50.0,23,0,4,17,40,0,11.0,0.4782608695652174,7.687280078414737,3,6.0,0.49264058835854224,3,6.0
55.0,26,0,5,18,44,0,21.0,0.8076923076923077,9.093731251955179,4,19.0,0.5281719217222416,4,19.0
60.0,22,0,4,22,44,0,36.0,1.6363636363636365,9.228563147586407,4,36.0,0.4819212603977875,4,36.0
65.0,22,0,4,28,50,0,56.0,2.5454545454545454,9.874231030203363,4,56.0,0.588874212951634,4,56.0
70.0,20,0,4,30,50,0,76.0,3.8,10.06191130074557,4,76.0,0.5090971622780622,4,76.0
75.0,26,0,4,36,62,0,96.0,3.6923076923076925,9.591200927171576,4,96.0,0.6799678102235744,4,96.0
80.0,23,0,4,39,62,0,116.0,5.043478260869565,10.383115218115503,4,116.0,0.694719901089583,4,116.0
85.0,26,0,4,42,68,0,136.0,5.230769230769231,7.915851392170586,4,136.0,0.5125291742904421,4,136.0
90.0,23,0,10,45,68,0,178.0,7.739130434782608,6.309403796608593,10,178.0,0.35112394922206774,10,178.0
95.0,25,0,10,47,72,0,228.0,9.12,7.221273767324406,10,228.0,0.36522029788051324,10,228.0
