step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.085293529910336,0,0.0,0.9259033918903476,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.821320307149108,0,0.0,0.8503203516108604,0,0.0
15.0,18,0,4,0,18,0,11.0,0.6111111111111112,6.880679754216645,4,11.0,0.4521472445335088,4,11.0
20.0,18,0,6,0,18,0,40.0,2.2222222222222223,8.485790119673597,6,40.0,0.45847681256618983,6,40.0
25.0,22,0,6,2,24,0,70.0,3.1818181818181817,8.077378680678498,6,70.0,0.4893983329558997,6,70.0
30.0,18,0,6,6,24,0,100.0,5.555555555555555,7.960571306117897,6,100.0,0.4669225098467606,6,100.0
35.0,21,0,6,7,28,0,130.0,6.190476190476191,8.293843915774415,6,130.0,0.4365875245715349,6,130.0
40.0,23,0,6,11,34,0,160.0,6.956521739130435,9.54969842500567,6,160.0,0.603557777761271,6,160.0
45.0,25,0,6,13,38,0,190.0,7.6,8.892729416686903,6,190.0,0.5265646105179487,6,190.0
50.0,22,0,10,18,40,0,226.0,10.272727272727273,6.4311807062335795,10,226.0,0.35547940773627684,10,226.0
55.0,24,0,10,20,44,0,276.0,11.5,6.9917408511212535,10,276.0,0.3665512552064719,10,276.0
60.0,22,0,10,22,44,0,326.0,14.818181818181818,5.841746801094666,10,326.0,0.255420655341211,10,326.0
65.0,26,0,11,24,50,0,380.0,14.615384615384615,7.142463612097417,10,376.0,0.3755582596290891,10,376.0
70.0,23,0,10,27,50,0,426.0,18.52173913043478,7.083633512853273,10,426.0,0.35350557752871414,10,426.0
75.0,33,0,11,29,62,0,477.0,14.454545454545455,8.09958189603143,10,476.0,0.5075596065592568,10,476.0
80.0,28,0,0,34,62,0,0.0,0.0,9.225830294719955,0,247.0,0.6869065406688201,0,247.0
85.0,33,0,4,35,68,0,10.0,0.30303030303030304,8.324022590762933,2,64.0,0.5062326587101118,2,64.0
90.0,29,0,8,39,68,0,31.0,1.0689655172413792,8.239446388959422,7,28.0,0.4039534977330088,7,28.0
95.0,26,0,2,46,72,0,5.0,0.19230769230769232,6.909735511906485,2,21.0,0.4001260400362826,2,21.0
100.0,25,0,5,49,74,0,26.0,1.04,8.26294993582641,4,29.0,0.4931477896857149,4,29.0
105.0,26,0,6,52,78,0,47.0,1.8076923076923077,9.591971347717251,4,44.0,0.5992276062332481,4,44.0
110.0,27,0,4,57,84,0,51.0,1.8888888888888888,9.43726105970104,3,57.0,0.6676867630125515,3,57.0
115.0,24,2,5,62,86,0,71.0,2.9583333333333335,9.891968456511774,4,76.0,0.6720834861549424,4,76.0
120.0,23,0,3,65,88,0,80.0,3.4782608695652173,8.708800991718942,3,87.0,0.5016135720206294,3,87.0
125.0,23,2,8,69,92,0,110.0,4.782608695652174,8.327706322646007,7,114.0,0.4347154039833348,7,114.0
130.0,23,0,7,71,94,0,142.0,6.173913043478261,8.23760359449709,7,149.0,0.43118168748980396,7,149.0
135.0,21,2,7,77,98,0,177.0,8.428571428571429,7.9024665968674,7,184.0,0.4698312896275105,7,184.0
140.0,20,0,7,80,100,0,212.0,10.6,7.226890262562125,7,219.0,0.42796124125900165,7,219.0
145.0,24,2,7,82,106,0,247.0,10.291666666666666,8.570628346874594,7,254.0,0.5435104402195524,7,254.0
150.0,27,0,7,85,112,0,282.0,10.444444444444445,8.319685445605046,7,289.0,0.5662207816118365,7,289.0
155.0,25,0,7,87,112,0,317.0,12.68,7.4272599515128785,7,324.0,0.40574281792218014,7,324.0
160.0,29,0,14,89,118,0,374.0,12.89655172413793,6.27230483143083,13,378.0,0.3020905105348606,13,378.0
165.0,25,0,13,93,118,0,436.0,17.44,6.350673370974916,13,443.0,0.2260017809906678,13,443.0
170.0,29,0,13,95,124,0,501.0,17.275862068965516,6.74459318510789,13,508.0,0.29625636111512715,13,508.0
175.0,24,0,13,100,124,0,566.0,23.583333333333332,6.106855199813375,13,573.0,0.2992915354970661,13,573.0
180.0,27,0,13,101,128,0,631.0,23.37037037037037,5.6628666223763275,13,638.0,0.22117178687395608,13,638.0
185.0,29,0,13,105,134,0,696.0,24.0,7.22477189004741,13,703.0,0.4077898504702251,13,703.0
190.0,31,0,13,107,138,0,761.0,24.548387096774192,5.879738483368853,13,768.0,0.2943378331031269,13,768.0
195.0,30,0,17,110,140,0,840.0,28.0,5.633087717840971,17,847.0,0.2511947585425751,17,847.0
200.0,32,0,17,112,144,0,925.0,28.90625,5.760067952919718,17,932.0,0.2653855971510199,17,932.0
