step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,5,0,0,0,5,0,0.0,0.0,14.138087360501691,0,0.0,0.9668326824986873,0,0.0
10.0,8,0,0,0,8,0,0.0,0.0,12.986748951879848,0,0.0,0.9058143963566917,0,0.0
15.0,12,0,1,0,12,0,2.0,0.16666666666666666,8.67899285248346,1,2.0,0.6384679002213443,1,2.0
20.0,13,0,0,0,13,0,0.0,0.0,7.392104395201434,0,0.0,0.561194269279652,0,0.0
25.0,13,0,0,1,14,0,0.0,0.0,9.845137731906442,0,0.0,0.6859832465584602,0,0.0
30.0,18,0,1,1,19,0,5.0,0.2777777777777778,12.225036149088396,1,5.0,0.8118686929525792,1,5.0
35.0,18,0,1,5,23,0,10.0,0.5555555555555556,12.112435865610578,1,10.0,0.8391423609778497,1,10.0
40.0,16,0,1,9,25,0,15.0,0.9375,11.168723737684305,1,15.0,0.7123554750135389,1,15.0
45.0,17,0,0,11,28,0,0.0,0.0,9.518577798185907,0,0.0,0.6168865186482968,0,0.0
50.0,19,0,3,13,32,0,11.0,0.5789473684210527,10.419094868729006,3,11.0,0.666763311971258,3,11.0
55.0,17,0,4,17,34,0,27.0,1.588235294117647,8.743285177768756,4,27.0,0.4776718738208628,4,27.0
60.0,15,0,0,22,37,0,0.0,0.0,7.420766059909234,0,20.0,0.5338092841468154,0,20.0
65.0,20,0,1,22,42,0,2.0,0.1,10.54472254594172,1,2.0,0.6774279217081458,1,2.0
70.0,25,0,1,23,48,0,7.0,0.28,12.566393601431699,1,7.0,0.8484346224874469,1,7.0
75.0,25,0,2,27,52,0,13.0,0.52,11.365935517830899,2,13.0,0.7385862099562333,2,13.0
80.0,26,0,0,31,57,0,0.0,0.0,9.65987301661739,0,4.0,0.6473590940081533,0,4.0
85.0,26,0,5,36,62,0,12.0,0.46153846153846156,9.884077485686532,5,12.0,0.6070607801646727,5,12.0
90.0,25,0,8,40,65,0,42.0,1.68,7.248761672525814,8,42.0,0.3433666597707441,8,42.0
95.0,26,0,6,44,70,0,23.0,0.8846153846153846,5.945331916564096,6,59.0,0.35600501546138363,6,59.0
100.0,25,0,1,46,71,0,2.0,0.08,7.676372090828158,1,41.0,0.42365740061645507,1,41.0
105.0,30,0,3,47,77,0,11.0,0.36666666666666664,9.819967931814801,3,21.0,0.5635036627274844,3,21.0
110.0,28,0,2,51,79,0,3.0,0.10714285714285714,7.830941240835216,2,17.0,0.4426316982735448,2,17.0
115.0,27,0,7,56,83,0,29.0,1.0740740740740742,6.836991309308664,7,39.0,0.35752875310513443,7,39.0
120.0,28,0,12,59,87,0,79.0,2.8214285714285716,5.921133269324658,12,89.0,0.3042088557088348,12,89.0
125.0,28,0,16,63,91,0,153.0,5.464285714285714,4.679056667727315,16,163.0,0.2768570086898588,16,163.0
130.0,30,0,19,64,94,0,242.0,8.066666666666666,4.281772482087016,19,252.0,0.24372811265558458,19,252.0
135.0,32,0,15,65,97,0,195.0,6.09375,3.335526973049299,15,288.0,0.15376914359811036,15,288.0
140.0,35,0,11,67,102,0,75.0,2.142857142857143,5.9476102437984695,11,261.0,0.29987813676012404,11,261.0
145.0,39,0,7,68,107,0,31.0,0.7948717948717948,7.386584143358104,7,185.0,0.3438054459901653,7,185.0
150.0,41,0,5,72,113,0,35.0,0.8536585365853658,7.901492644903484,5,111.0,0.43020784371852683,5,111.0
155.0,40,2,6,76,116,0,61.0,1.525,7.958697911304327,6,95.0,0.4525658096386953,6,95.0
160.0,40,0,5,81,121,0,12.0,0.3,6.584756268659635,5,77.0,0.38069477555081094,5,77.0
165.0,40,0,7,86,126,0,27.0,0.675,7.06209819080202,7,62.0,0.3684064862027623,7,62.0
170.0,40,0,13,91,131,0,78.0,1.95,6.803345507717205,13,104.0,0.3224967527469002,13,104.0
175.0,37,0,14,96,133,0,79.0,2.135135135135135,3.299706552805361,14,138.0,0.12308019108950417,14,138.0
180.0,37,0,14,100,137,0,62.0,1.6756756756756757,4.097622334202694,14,154.0,0.17889188249868057,14,154.0
185.0,42,0,11,101,143,0,63.0,1.5,6.278118534512184,11,160.0,0.2714897418202098,11,160.0
190.0,41,0,5,104,145,0,67.0,1.6341463414634145,6.637848447477569,5,159.0,0.30733734039686134,5,159.0
195.0,39,1,1,109,148,0,1.0,0.02564102564102564,6.500917846790311,1,130.0,0.3464572288932961,1,130.0
200.0,36,0,6,114,150,0,19.0,0.5277777777777778,6.675621972756578,6,97.0,0.33171641593075124,6,97.0
205.0,34,0,11,119,153,0,65.0,1.911764705882353,4.770218943649311,11,142.0,0.14783508928634687,11,142.0
210.0,34,0,20,123,157,0,145.0,4.264705882352941,3.3258775295475758,20,222.0,0.14335098350927625,20,222.0
215.0,34,0,19,127,161,0,152.0,4.470588235294118,2.4366610543590865,19,275.0,0.15091518726039233,19,275.0
