step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,4,0,0,0,4,0,0.0,0.0,12.664613670879241,0,0.0,0.948491090522972,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,13.336682790805446,0,0.0,0.9486066829002838,0,0.0
15.0,8,0,0,0,8,0,0.0,0.0,9.66672542071979,0,0.0,0.6946566154376329,0,0.0
20.0,9,0,3,0,9,0,9.0,1.0,5.693053301126252,3,9.0,0.37223717029750514,3,9.0
25.0,11,0,1,0,11,0,1.0,0.09090909090909091,6.305410163297506,1,12.0,0.41335782632350265,1,12.0
30.0,13,0,1,1,14,0,6.0,0.46153846153846156,11.180379965426663,1,6.0,0.773844763297703,1,6.0
35.0,18,0,1,1,19,0,11.0,0.6111111111111112,12.175970500407582,1,11.0,0.8584480588607664,1,11.0
40.0,21,0,2,4,25,0,18.0,0.8571428571428571,11.140222420940628,2,18.0,0.7829357773282035,2,18.0
45.0,19,0,4,9,28,0,31.0,1.631578947368421,9.889213034413729,4,31.0,0.6390572829819609,4,31.0
50.0,23,0,1,9,32,0,1.0,0.043478260869565216,8.675117241918594,1,10.0,0.5603901272481985,1,10.0
55.0,24,0,3,12,36,0,14.0,0.5833333333333334,9.902249355560864,3,14.0,0.6344133874331821,3,14.0
60.0,24,0,5,15,39,0,31.0,1.2916666666666667,9.291607819647394,5,31.0,0.49270630763812673,5,31.0
65.0,25,0,2,19,44,0,4.0,0.16,7.316238564298037,2,27.0,0.4230273119029729,2,27.0
70.0,24,0,1,24,48,0,1.0,0.041666666666666664,8.863808665754723,1,8.0,0.554757542871276,1,8.0
75.0,24,0,1,25,49,0,6.0,0.25,10.280407531086302,1,6.0,0.5324193963979645,1,6.0
80.0,23,0,3,29,52,0,15.0,0.6521739130434783,10.727028089921935,3,15.0,0.6574600761330444,3,15.0
85.0,20,0,1,34,54,0,1.0,0.05,9.995223448622522,1,5.0,0.6330329989808623,1,5.0
90.0,19,0,4,38,57,0,15.0,0.7894736842105263,9.211194331657168,4,15.0,0.5022996986423743,4,15.0
95.0,19,0,5,43,62,0,38.0,2.0,8.036500751785676,5,38.0,0.5080552097433215,5,38.0
100.0,20,0,9,46,66,0,74.0,3.7,6.291575416159679,9,74.0,0.4015605602408656,9,74.0
105.0,21,0,12,47,68,0,128.0,6.095238095238095,4.068385432516297,12,128.0,0.18880876973835217,12,128.0
110.0,23,0,10,48,71,0,71.0,3.0869565217391304,3.6877910153107,10,142.0,0.18406443586664895,10,142.0
