step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.763894574577007,0,0.0,0.9358859235191631,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.453061210674555,0,0.0,0.9142582048511997,0,0.0
15.0,18,0,4,0,18,0,4.0,0.2222222222222222,7.634757451754368,4,4.0,0.4982912254298946,4,4.0
20.0,18,0,6,0,18,0,33.0,1.8333333333333333,9.097519270282213,6,33.0,0.4739203096209827,6,33.0
25.0,22,0,2,2,24,0,2.0,0.09090909090909091,7.679006228997264,1,16.0,0.48114279834357304,1,16.0
30.0,18,0,5,6,24,0,24.0,1.3333333333333333,8.349821878820139,5,24.0,0.5061551936562959,5,24.0
35.0,21,0,6,7,28,0,50.0,2.380952380952381,6.537494842919993,6,50.0,0.3108906220672003,6,50.0
40.0,24,0,0,10,34,0,0.0,0.0,7.9195000415335075,0,26.0,0.6031734147998449,0,26.0
45.0,25,0,2,13,38,0,7.0,0.28,8.872440833798754,1,6.0,0.654780285110296,1,6.0
50.0,27,0,1,13,40,0,7.0,0.25925925925925924,8.711330455586385,1,11.0,0.49166014065388036,1,11.0
55.0,27,0,5,17,44,0,21.0,0.7777777777777778,9.343275081566944,4,18.0,0.5491992666678066,4,18.0
60.0,21,0,4,23,44,0,38.0,1.8095238095238095,8.130249655762734,4,38.0,0.4372493633146413,4,38.0
65.0,23,0,2,27,50,0,2.0,0.08695652173913043,9.079147238513027,2,14.0,0.5682613657090337,2,14.0
70.0,20,0,5,30,50,0,19.0,0.95,9.163924055105534,5,19.0,0.4658764347039213,5,19.0
75.0,27,0,7,35,62,0,48.0,1.7777777777777777,7.769794677075505,7,48.0,0.501649258131902,7,48.0
80.0,23,0,1,39,62,0,3.0,0.13043478260869565,7.968250712842382,1,29.0,0.6507579337867546,1,29.0
85.0,29,0,5,39,68,0,12.0,0.41379310344827586,7.492845497631352,3,11.0,0.5350350913266221,3,11.0
90.0,29,0,8,39,68,0,44.0,1.5172413793103448,7.412472723564981,7,39.0,0.3912870640846221,7,39.0
95.0,29,0,9,43,72,0,89.0,3.0689655172413794,7.7452390634844015,8,77.0,0.36266293481153866,8,77.0
100.0,26,0,7,48,74,0,84.0,3.230769230769231,7.968313831162612,6,94.0,0.4323670643778227,6,94.0
105.0,24,0,2,54,78,0,6.0,0.25,8.239489382474263,2,47.0,0.5839449152644299,2,47.0
110.0,28,0,8,56,84,0,29.0,1.0357142857142858,8.748054972306182,8,41.0,0.530256910892617,8,41.0
115.0,27,2,9,59,86,0,70.0,2.5925925925925926,7.824446122060414,9,82.0,0.4225027997822431,9,82.0
120.0,24,0,2,64,88,0,4.0,0.16666666666666666,5.3831269734330425,1,59.0,0.35121634065483226,1,59.0
125.0,26,2,9,66,92,0,25.0,0.9615384615384616,5.359696898052614,7,47.0,0.3345989168277801,7,47.0
130.0,28,0,7,66,94,0,49.0,1.75,6.77599557685316,6,81.0,0.3520498045701749,6,81.0
135.0,29,2,6,69,98,0,54.0,1.8620689655172413,7.926343407902181,4,69.0,0.472694895477357,4,69.0
140.0,27,0,7,73,100,0,64.0,2.3703703703703702,7.618970878632676,7,103.0,0.3917272657338219,7,103.0
145.0,28,2,5,78,106,0,76.0,2.7142857142857144,8.706401056520793,4,89.0,0.5438008673805899,4,89.0
150.0,32,0,5,80,112,0,96.0,3.0,8.943235056865545,5,106.0,0.5770899125063427,5,106.0
155.0,27,0,4,85,112,0,114.0,4.222222222222222,8.512863945367597,4,119.0,0.5001879232854343,4,119.0
160.0,29,0,2,89,118,0,3.0,0.10344827586206896,7.2177913741460715,2,9.0,0.3907439355971554,2,9.0
165.0,24,0,6,94,118,0,32.0,1.3333333333333333,8.020752398868048,6,34.0,0.3843268001259397,6,34.0
