step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.662632329882795,0,0.0,0.9468597616067607,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.769061114467204,0,0.0,0.8825005944989628,0,0.0
15.0,18,0,2,0,18,0,3.0,0.16666666666666666,7.65758257194285,2,3.0,0.4728771866242105,2,3.0
20.0,17,0,6,1,18,0,29.0,1.7058823529411764,8.441518382285379,6,29.0,0.47525522974719575,6,29.0
25.0,21,0,6,3,24,0,59.0,2.8095238095238093,8.13427333754685,6,59.0,0.4629409427536583,6,59.0
30.0,18,0,0,6,24,0,0.0,0.0,10.212992261122022,0,22.0,0.7236519863834435,0,22.0
35.0,20,0,3,8,28,0,6.0,0.3,9.354382338684303,3,6.0,0.5067233271021176,3,6.0
40.0,22,0,6,12,34,0,30.0,1.3636363636363635,9.325633197171202,6,30.0,0.5573465686335781,6,30.0
45.0,20,0,7,18,38,0,62.0,3.1,6.131361105799264,7,62.0,0.4378011958545687,7,62.0
50.0,22,0,1,18,40,0,1.0,0.045454545454545456,6.428577527473129,1,40.0,0.4792793371763051,1,40.0
55.0,26,0,6,18,44,0,19.0,0.7307692307692307,7.562374970859419,5,19.0,0.4550846401777114,5,19.0
60.0,25,0,4,19,44,0,29.0,1.16,8.11038040199734,3,30.0,0.38725236997003165,3,30.0
65.0,25,0,4,25,50,0,9.0,0.36,8.084888065559845,4,30.0,0.45750712409383915,4,30.0
70.0,21,0,8,29,50,0,39.0,1.8571428571428572,7.4191970695844836,8,50.0,0.33765154770028805,8,50.0
75.0,29,0,10,33,62,0,83.0,2.8620689655172415,6.931690025671118,10,94.0,0.45753952257127045,10,94.0
80.0,26,0,3,36,62,0,9.0,0.34615384615384615,6.768087638610168,3,69.0,0.547396613370056,3,69.0
85.0,32,0,6,36,68,0,18.0,0.5625,5.691662553971712,4,44.0,0.3750472519557259,4,44.0
90.0,32,0,9,36,68,0,41.0,1.28125,6.445160579369567,9,62.0,0.32508577167512054,9,62.0
95.0,33,0,7,39,72,0,53.0,1.606060606060606,7.43200254840986,6,60.0,0.3445013594032379,6,60.0
100.0,30,0,7,44,74,0,84.0,2.8,8.296396293238706,7,89.0,0.3743222328500636,7,89.0
105.0,27,0,8,51,78,0,117.0,4.333333333333333,8.127372119944253,6,112.0,0.4599661542518189,6,112.0
110.0,28,0,2,56,84,0,2.0,0.07142857142857142,8.64762965837436,1,41.0,0.6222846172916681,1,41.0
115.0,27,2,5,59,86,0,20.0,0.7407407407407407,9.109452085347613,5,21.0,0.5444468504147325,5,21.0
120.0,26,0,10,62,88,0,57.0,2.1923076923076925,7.345549089394053,10,58.0,0.3037350077920686,10,58.0
125.0,25,2,1,67,92,0,1.0,0.04,7.06739520577706,0,39.0,0.4087167305624034,0,39.0
130.0,24,0,5,70,94,0,14.0,0.5833333333333334,7.527792161306394,4,22.0,0.42835299489391904,4,22.0
135.0,25,2,5,73,98,0,30.0,1.2,8.493701662531898,3,25.0,0.5199401213558645,3,25.0
140.0,23,0,1,77,100,0,13.0,0.5652173913043478,9.409590247127632,1,19.0,0.6256736668419431,1,19.0
145.0,24,2,3,82,106,0,8.0,0.3333333333333333,10.499302403744332,1,8.0,0.6998089711058573,1,8.0
150.0,26,0,3,86,112,0,4.0,0.15384615384615385,9.976892032624042,3,16.0,0.6486047962750006,3,16.0
155.0,22,0,6,90,112,0,31.0,1.4090909090909092,8.238267814323756,6,43.0,0.4753193206978596,6,43.0
160.0,25,0,11,93,118,0,76.0,3.04,6.0283676104843025,11,88.0,0.31558092571561297,11,88.0
165.0,23,0,1,95,118,0,7.0,0.30434782608695654,6.5556291428233315,1,69.0,0.3779125036315856,1,69.0
170.0,26,0,3,98,124,0,8.0,0.3076923076923077,7.514552206449778,2,41.0,0.4853681411042089,2,41.0
175.0,24,0,1,100,124,0,1.0,0.041666666666666664,9.097890521238188,0,12.0,0.5744318639518389,0,12.0
180.0,25,0,4,103,128,0,12.0,0.48,8.498778655460274,3,21.0,0.4108359595897613,3,21.0
185.0,24,0,2,110,134,0,4.0,0.16666666666666666,10.53373250917943,1,5.0,0.7562849058854102,1,5.0
190.0,25,0,2,113,138,0,9.0,0.36,9.690211233695468,2,12.0,0.6100317174455921,2,12.0
195.0,21,0,2,119,140,0,4.0,0.19047619047619047,9.406707565362067,2,4.0,0.5378927698642587,2,4.0
200.0,23,0,6,121,144,0,27.0,1.173913043478261,9.386131115378179,5,24.0,0.5339488849772853,5,24.0
205.0,18,0,4,128,146,0,43.0,2.388888888888889,8.577565379543172,4,43.0,0.5386669133751608,4,43.0
210.0,22,0,5,128,150,0,64.0,2.909090909090909,9.208612754718883,4,63.0,0.5250904954850979,4,63.0
215.0,16,0,4,134,150,0,83.0,5.1875,8.780955395285822,4,83.0,0.5070885315420672,4,83.0
220.0,26,0,0,136,162,0,0.0,0.0,9.519856695745595,0,22.0,0.6775708645682317,0,22.0
225.0,22,0,3,140,162,0,12.0,0.5454545454545454,10.087163365888397,3,12.0,0.6761793190338026,3,12.0
230.0,26,0,6,142,168,0,35.0,1.3461538461538463,7.5727716922779535,6,35.0,0.4456244423338134,6,35.0
235.0,22,0,0,146,168,0,0.0,0.0,7.907077098354989,0,23.0,0.5347642235127322,0,23.0
240.0,26,0,3,146,172,0,8.0,0.3076923076923077,8.802528798678363,2,5.0,0.5005296890907993,2,5.0
245.0,24,0,0,150,174,0,0.0,0.0,10.650362917279544,0,4.0,0.7692170612461494,0,4.0
250.0,23,0,1,155,178,0,5.0,0.21739130434782608,11.44288371428193,0,0.0,0.8186393274063208,0,0.0
255.0,21,0,0,163,184,0,0.0,0.0,12.148577595392418,0,0.0,0.9204178836374538,0,0.0
260.0,20,0,0,168,188,0,0.0,0.0,12.265450954503027,0,0.0,0.8584339458082783,0,0.0
265.0,18,0,0,172,190,0,0.0,0.0,9.728783770461478,0,0.0,0.6391511509112395,0,0.0
270.0,20,0,4,174,194,0,13.0,0.65,9.94519580914886,4,13.0,0.5910370584162897,4,13.0
275.0,16,0,2,178,194,0,4.0,0.25,8.552432856036223,2,10.0,0.5852259980082057,2,10.0
280.0,20,0,4,180,200,0,17.0,0.85,8.735045461755496,4,17.0,0.5587046434071008,4,17.0
285.0,18,0,8,182,200,0,48.0,2.6666666666666665,6.961553988248347,8,48.0,0.39280591692050193,8,48.0
290.0,24,2,0,186,210,0,0.0,0.0,7.404398015601962,0,25.0,0.6017086488296083,0,25.0
295.0,26,0,1,186,212,0,1.0,0.038461538461538464,9.289727701741159,1,2.0,0.7028790549582046,1,2.0
300.0,30,0,2,186,216,0,4.0,0.13333333333333333,10.05764996960003,1,1.0,0.7349940691168384,1,1.0
305.0,28,0,4,190,218,0,8.0,0.2857142857142857,7.82770348450089,3,7.0,0.44831287456379115,3,7.0
310.0,24,1,8,197,221,0,43.0,1.7916666666666667,7.4611773340260115,6,34.0,0.501920486258063,6,34.0
315.0,24,0,9,200,224,0,74.0,3.0833333333333335,6.502707388274337,8,68.0,0.39818113918535275,8,68.0
320.0,22,2,7,204,226,0,96.0,4.363636363636363,6.8673346319879585,6,98.0,0.446601506061381,6,98.0
325.0,29,0,2,205,234,0,5.0,0.1724137931034483,8.319795838631666,2,45.0,0.6094465442126036,2,45.0
330.0,26,0,5,208,234,0,29.0,1.1153846153846154,7.803079690086653,5,33.0,0.4773560144893663,5,33.0
335.0,28,0,10,210,238,0,68.0,2.4285714285714284,7.108039168423413,10,72.0,0.362027007013322,10,72.0
340.0,26,0,1,214,240,0,1.0,0.038461538461538464,7.002679508611039,0,51.0,0.4167644529692035,0,51.0
345.0,26,0,4,218,244,0,14.0,0.5384615384615384,7.93350414245834,3,17.0,0.5353392592217842,3,17.0
350.0,25,0,7,221,246,0,41.0,1.64,8.158937211350548,5,35.0,0.4513017701205478,5,35.0
355.0,23,0,3,227,250,0,25.0,1.0869565217391304,8.111113893830717,3,48.0,0.5074205050718222,3,48.0
360.0,20,0,3,230,250,0,22.0,1.1,8.795487712420517,1,30.0,0.520256757660661,1,30.0
365.0,28,0,1,234,262,0,25.0,0.8928571428571429,9.823009671891196,1,27.0,0.7213712363799559,1,27.0
370.0,24,0,1,238,262,0,30.0,1.25,11.389556157326844,1,30.0,0.8368749279972304,1,30.0
375.0,27,0,3,241,268,0,4.0,0.14814814814814814,7.814998069485199,2,4.0,0.429140197874612,2,4.0
380.0,22,0,6,246,268,0,28.0,1.2727272727272727,8.08276667757251,6,28.0,0.38614119283380705,6,28.0
385.0,25,0,8,249,274,0,61.0,2.44,7.067746911248731,8,61.0,0.3546541551599407,8,61.0
390.0,19,0,1,255,274,0,1.0,0.05263157894736842,5.989294562685323,0,41.0,0.45901385736438777,0,41.0
395.0,22,0,6,256,278,0,18.0,0.8181818181818182,6.8080540377723215,4,20.0,0.43959490918913735,4,20.0
400.0,28,0,6,256,284,0,36.0,1.2857142857142858,9.362566195610256,5,47.0,0.6060931929868386,5,47.0
405.0,27,0,0,261,288,0,0.0,0.0,9.363960670864403,0,26.0,0.6917147136537815,0,26.0
410.0,25,0,4,265,290,0,9.0,0.36,9.11445203511664,3,10.0,0.5447965478469459,3,10.0
