step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.19653870990595,0,0.0,0.9076417683016208,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.60585230063734,0,0.0,0.8696925655256877,0,0.0
15.0,18,0,3,0,18,0,5.0,0.2777777777777778,6.810525766972756,3,5.0,0.4869549171331252,3,5.0
20.0,18,0,6,0,18,0,32.0,1.7777777777777777,8.591155354675054,6,32.0,0.4841961163253035,6,32.0
25.0,24,0,6,0,24,0,62.0,2.5833333333333335,8.700239279088446,6,62.0,0.46319795810587494,6,62.0
30.0,18,0,6,6,24,0,92.0,5.111111111111111,8.831467282171232,6,92.0,0.4637517905043147,6,92.0
35.0,19,0,2,9,28,0,2.0,0.10526315789473684,7.029255318838669,1,34.0,0.47823081777359766,1,34.0
40.0,22,0,6,12,34,0,23.0,1.0454545454545454,8.591037733879176,6,23.0,0.5601150087751748,6,23.0
45.0,25,0,8,13,38,0,56.0,2.24,7.810922185844832,8,56.0,0.46769097401265647,8,56.0
50.0,24,0,0,16,40,0,0.0,0.0,6.134148425748222,0,40.0,0.40180807613883934,0,40.0
55.0,26,0,6,18,44,0,22.0,0.8461538461538461,7.269480859001404,5,20.0,0.4576858516872048,5,20.0
60.0,25,0,4,19,44,0,34.0,1.36,8.527537517743006,4,44.0,0.39508814836557915,4,44.0
65.0,27,0,5,23,50,0,48.0,1.7777777777777777,9.685905208472244,4,47.0,0.5394472034975375,4,47.0
70.0,21,0,3,29,50,0,58.0,2.761904761904762,9.911379671400212,3,58.0,0.6140335805784839,3,58.0
75.0,28,0,4,34,62,0,77.0,2.75,9.403445019416594,3,73.0,0.6474845363179603,3,73.0
80.0,24,0,3,38,62,0,88.0,3.6666666666666665,10.697635408336025,3,88.0,0.746113043327036,3,88.0
85.0,27,0,3,41,68,0,103.0,3.814814814814815,8.424666905411177,3,103.0,0.5004641782578598,3,103.0
90.0,23,0,9,45,68,0,138.0,6.0,6.918981345000497,9,138.0,0.3681455608088259,9,138.0
95.0,24,0,1,48,72,0,1.0,0.041666666666666664,8.089237547048507,0,34.0,0.5762460911264529,0,34.0
100.0,23,0,5,51,74,0,11.0,0.4782608695652174,8.382676072047655,5,11.0,0.4880452916481717,5,11.0
105.0,26,0,6,52,78,0,40.0,1.5384615384615385,8.216703831276128,6,40.0,0.3822538971867424,6,40.0
