step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.844575220163946,0,0.0,0.9225293596229268,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.726111277659536,0,0.0,0.9120316748843055,0,0.0
15.0,18,0,2,0,18,0,3.0,0.16666666666666666,7.146223989586208,2,3.0,0.45315118496981843,2,3.0
20.0,18,0,6,0,18,0,29.0,1.6111111111111112,8.859944859102475,6,29.0,0.4644362153971986,6,29.0
25.0,23,0,6,1,24,0,59.0,2.5652173913043477,8.438209560340862,6,59.0,0.4671904615189677,6,59.0
30.0,18,0,6,6,24,0,89.0,4.944444444444445,8.051753463029222,6,89.0,0.4413429184966644,6,89.0
35.0,19,0,6,9,28,0,119.0,6.2631578947368425,8.117678051806703,6,119.0,0.4517683711850834,6,119.0
40.0,23,0,6,11,34,0,149.0,6.478260869565218,8.841177886155483,6,149.0,0.5911535464802338,6,149.0
45.0,26,0,6,12,38,0,179.0,6.884615384615385,9.19688871590177,6,179.0,0.5847012831106867,6,179.0
50.0,23,0,0,17,40,0,0.0,0.0,7.627552002525113,0,62.0,0.4649568147996111,0,62.0
55.0,25,0,4,19,44,0,15.0,0.6,7.652332378203924,3,11.0,0.4587133405771964,3,11.0
60.0,22,0,6,22,44,0,31.0,1.4090909090909092,7.652809679050953,6,31.0,0.31855867853638536,6,31.0
65.0,24,0,1,26,50,0,1.0,0.041666666666666664,7.703788832441042,0,16.0,0.48943252789826214,0,16.0
70.0,20,0,4,30,50,0,17.0,0.85,8.93737582809548,2,12.0,0.6109772157894243,2,12.0
75.0,30,0,3,32,62,0,20.0,0.6666666666666666,10.13419050037961,2,13.0,0.7279226807176665,2,13.0
80.0,26,0,0,36,62,0,0.0,0.0,11.113414613208757,0,4.0,0.875749000113595,0,4.0
85.0,26,0,0,42,68,0,0.0,0.0,9.678814195996289,0,0.0,0.6909280658110852,0,0.0
90.0,24,0,5,44,68,0,17.0,0.7083333333333334,8.294251673381273,5,17.0,0.4569480750825528,5,17.0
95.0,22,0,6,50,72,0,47.0,2.1363636363636362,9.04554404230165,6,47.0,0.5232080383384379,6,47.0
100.0,22,0,6,52,74,0,77.0,3.5,8.673341025428625,6,77.0,0.48117385194771667,6,77.0
105.0,22,0,6,56,78,0,107.0,4.863636363636363,9.283255831167175,6,107.0,0.5246266120708077,6,107.0
110.0,25,0,1,59,84,0,1.0,0.04,9.647492009388456,1,39.0,0.7112771614772225,1,39.0
115.0,24,2,2,62,86,0,11.0,0.4583333333333333,10.219973809504316,2,11.0,0.6575835287085381,2,11.0
120.0,23,0,6,65,88,0,31.0,1.3478260869565217,8.541582973782285,6,31.0,0.420860320211811,6,31.0
125.0,21,2,0,71,92,0,0.0,0.0,8.21837569427682,0,13.0,0.5403307640517027,0,13.0
130.0,20,0,4,74,94,0,14.0,0.7,8.990194066824674,2,10.0,0.6329427856136361,2,10.0
135.0,22,2,0,76,98,0,0.0,0.0,10.397223246998733,0,0.0,0.7534871447494687,0,0.0
140.0,20,0,0,80,100,0,0.0,0.0,10.705325080843508,0,0.0,0.8913258291802411,0,0.0
145.0,20,3,0,85,105,0,0.0,0.0,12.435528897511585,0,0.0,0.9468444244342277,0,0.0
150.0,22,0,0,90,112,0,0.0,0.0,11.455749686083943,0,0.0,0.9206654206183646,0,0.0
155.0,19,0,0,93,112,0,0.0,0.0,11.021001034590215,0,0.0,0.7558387299543647,0,0.0
160.0,21,0,5,97,118,0,15.0,0.7142857142857143,7.991355071870591,5,15.0,0.497181635951107,5,15.0
165.0,19,0,1,99,118,0,1.0,0.05263157894736842,9.440372078278145,0,8.0,0.6197763366186458,0,8.0
170.0,22,0,4,102,124,0,10.0,0.45454545454545453,9.212251049391663,4,10.0,0.4706870083724482,4,10.0
175.0,18,0,6,106,124,0,39.0,2.1666666666666665,8.054332299079292,6,39.0,0.404772876891287,6,39.0
180.0,18,0,0,110,128,0,0.0,0.0,6.87674660482272,0,17.0,0.4858463023936597,0,17.0
185.0,22,0,4,112,134,0,7.0,0.3181818181818182,9.66342523698502,2,2.0,0.7556778441954096,2,2.0
190.0,25,0,1,113,138,0,6.0,0.24,10.549389709167274,1,11.0,0.7441134678666986,1,11.0
195.0,23,0,2,117,140,0,2.0,0.08695652173913043,9.158644142867818,2,2.0,0.5709418877383127,2,2.0
200.0,22,0,5,122,144,0,24.0,1.0909090909090908,8.73702854752737,4,21.0,0.5506665311487459,4,21.0
205.0,21,0,1,125,146,0,2.0,0.09523809523809523,10.000890693250145,1,9.0,0.6711269764218992,1,9.0
210.0,21,0,4,129,150,0,12.0,0.5714285714285714,9.085713163151151,4,12.0,0.45758330437732925,4,12.0
215.0,16,0,6,134,150,0,40.0,2.5,6.64615879794961,6,40.0,0.33482676761184943,6,40.0
220.0,25,0,2,137,162,0,2.0,0.08,7.672167528851139,0,20.0,0.6038998378769749,0,20.0
225.0,24,0,4,138,162,0,18.0,0.75,9.204130418994723,2,10.0,0.7012344152727314,2,10.0
