step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,4,0,0,0,4,0,0.0,0.0,12.002850625910078,0,0.0,0.9822848285476737,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,12.1226067596457,0,0.0,0.9650038449156864,0,0.0
15.0,10,0,0,0,10,0,0.0,0.0,11.051572625833838,0,0.0,0.8415895021985369,0,0.0
20.0,15,0,0,0,15,0,0.0,0.0,10.210238762545993,0,0.0,0.8012704957540104,0,0.0
25.0,19,0,2,0,19,0,8.0,0.42105263157894735,10.752135647789656,2,8.0,0.7665776983098528,2,8.0
30.0,21,0,4,2,23,0,21.0,1.0,9.352417481482334,4,21.0,0.5810541073105183,4,21.0
35.0,24,0,6,4,28,0,47.0,1.9583333333333333,9.448346331664142,6,47.0,0.546135845981744,6,47.0
40.0,26,0,1,7,33,0,1.0,0.038461538461538464,8.445147267073787,1,34.0,0.5151090868158118,1,34.0
45.0,25,0,6,11,36,0,17.0,0.68,8.326516629140844,6,17.0,0.4763591657971465,6,17.0
50.0,24,0,7,13,37,0,48.0,2.0,7.1449072336969435,7,48.0,0.28813571899615004,7,48.0
55.0,23,0,6,17,40,0,25.0,1.0869565217391304,6.057417630832538,6,66.0,0.24554670427886563,6,66.0
60.0,21,0,0,22,43,0,0.0,0.0,8.287015280975927,0,35.0,0.4667597823072779,0,35.0
65.0,21,0,0,23,44,0,0.0,0.0,10.159607537568561,0,5.0,0.5185945979609589,0,5.0
70.0,18,0,1,27,45,0,2.0,0.1111111111111111,11.699522451898819,1,2.0,0.74054864571184,1,2.0
75.0,14,0,1,32,46,0,7.0,0.5,10.26116718346117,1,7.0,0.5090075132916111,1,7.0
80.0,14,0,0,36,50,0,0.0,0.0,11.589236765105493,0,0.0,0.8938263778741758,0,0.0
85.0,14,0,0,42,56,0,0.0,0.0,12.804209542708861,0,0.0,0.9241142248129551,0,0.0
