step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,4,0,0,0,4,0,0.0,0.0,12.794811035769106,0,0.0,0.9682897030083077,0,0.0
10.0,10,0,0,0,10,0,0.0,0.0,13.23381763347309,0,0.0,0.9690948029814986,0,0.0
15.0,14,0,0,0,14,0,0.0,0.0,10.77450795020212,0,0.0,0.7748238593292285,0,0.0
20.0,16,0,1,0,16,0,2.0,0.125,7.938420399809632,1,3.0,0.5576260917946425,1,3.0
25.0,21,0,2,0,21,0,11.0,0.5238095238095238,9.734576979124556,2,11.0,0.6121529294542344,2,11.0
30.0,25,0,4,1,26,0,29.0,1.16,10.65548589371579,4,29.0,0.6562468703967631,4,29.0
35.0,24,0,5,5,29,0,54.0,2.25,9.553833949212644,5,54.0,0.5289370956800009,5,54.0
40.0,20,0,8,10,30,0,87.0,4.35,7.275180946544832,8,87.0,0.34078287732827545,8,87.0
45.0,21,0,9,12,33,0,132.0,6.285714285714286,6.866626322350238,9,132.0,0.28133927520053276,9,132.0
50.0,22,0,10,15,37,0,182.0,8.272727272727273,6.487673054568111,10,182.0,0.3729334014168395,10,182.0
55.0,25,0,11,18,43,0,235.0,9.4,6.612837387999421,11,235.0,0.46575054097032803,11,235.0
60.0,29,0,12,19,48,0,293.0,10.10344827586207,7.0676461460001265,12,293.0,0.45858890269489083,12,293.0
65.0,35,0,13,20,55,0,355.0,10.142857142857142,6.688820496013106,13,355.0,0.4114561472754735,13,355.0
70.0,39,0,16,21,60,0,433.0,11.102564102564102,6.985309994457709,16,433.0,0.3984814463521195,16,433.0
75.0,38,0,18,26,64,0,515.0,13.552631578947368,5.808526178083391,18,515.0,0.3033724268261734,18,515.0
80.0,42,0,21,28,70,0,614.0,14.619047619047619,5.903172036082012,21,614.0,0.2930593430175457,21,614.0
85.0,40,0,23,31,71,0,721.0,18.025,4.744621454229199,23,721.0,0.1925231966837028,23,721.0
90.0,40,0,24,35,75,0,839.0,20.975,4.690089666568758,24,839.0,0.17140083585801175,24,839.0
95.0,38,0,25,40,78,0,961.0,25.289473684210527,4.3296500489299445,25,961.0,0.1857590602794546,25,961.0
100.0,40,0,25,42,82,0,1086.0,27.15,4.700800570961665,25,1086.0,0.2006398389890925,25,1086.0
105.0,38,0,25,47,85,0,1211.0,31.86842105263158,4.522041054288212,25,1211.0,0.20532398552276032,25,1211.0
110.0,40,0,25,49,89,0,1336.0,33.4,4.5235840216052186,25,1336.0,0.18648933062666276,25,1336.0
115.0,42,0,26,50,92,0,1466.0,34.904761904761905,4.155218810724993,26,1466.0,0.1493123027618841,26,1466.0
120.0,40,0,29,54,94,0,1606.0,40.15,3.492736840619082,29,1606.0,0.16097055806500693,29,1606.0
125.0,38,0,30,58,96,0,1752.0,46.10526315789474,2.605310052116716,30,1752.0,0.10410637472799746,30,1752.0
130.0,41,0,25,59,100,0,1281.0,31.24390243902439,3.2979416870719254,25,1676.0,0.14794136006469447,25,1676.0
135.0,43,0,18,61,104,0,593.0,13.790697674418604,4.930420128167065,18,1384.0,0.23729237454824773,18,1384.0
140.0,45,0,12,63,108,0,201.0,4.466666666666667,6.03640675797869,12,937.0,0.267858510366724,12,937.0
145.0,47,0,6,67,114,0,17.0,0.3617021276595745,6.097137069435261,6,957.0,0.3375807156645049,6,957.0
150.0,46,0,7,73,119,0,25.0,0.5434782608695652,6.115916814484581,7,971.0,0.3471278102447586,7,971.0
