step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,4,0,0,0,4,0,0.0,0.0,12.705494273541662,0,0.0,0.9561234620932035,0,0.0
10.0,9,0,0,0,9,0,0.0,0.0,13.272102437684024,0,0.0,0.9363775014270517,0,0.0
15.0,12,0,1,0,12,0,2.0,0.16666666666666666,10.529605033598191,1,2.0,0.7661931485599829,1,2.0
20.0,13,0,1,0,13,0,3.0,0.23076923076923078,6.73524314714974,1,3.0,0.4854194497112335,1,3.0
25.0,14,0,2,0,14,0,11.0,0.7857142857142857,9.297307448997412,2,11.0,0.5056927168060702,2,11.0
30.0,17,0,3,0,17,0,24.0,1.411764705882353,10.545322729061107,3,24.0,0.5507212754221398,3,24.0
35.0,15,0,3,4,19,0,39.0,2.6,10.28039315109329,3,39.0,0.6101891973171575,3,39.0
40.0,12,0,1,9,21,0,1.0,0.08333333333333333,8.976130835352167,1,12.0,0.6064065445140476,1,12.0
45.0,15,0,3,10,25,0,10.0,0.6666666666666666,9.887026421534786,3,10.0,0.6042539773308843,3,10.0
50.0,17,0,6,11,28,0,32.0,1.8823529411764706,7.470702473240761,6,32.0,0.44301698817182644,6,32.0
55.0,19,0,2,14,33,0,4.0,0.21052631578947367,7.369953736656426,2,31.0,0.5316763387528458,2,31.0
60.0,22,0,2,15,37,0,3.0,0.13636363636363635,9.790260964724075,2,7.0,0.6318119243658862,2,7.0
65.0,27,0,2,15,42,0,13.0,0.48148148148148145,10.753321763733357,2,13.0,0.6320204820461964,2,13.0
70.0,29,0,4,20,49,0,32.0,1.103448275862069,11.020958256345768,4,32.0,0.6776486630858896,4,32.0
75.0,27,0,4,24,51,0,52.0,1.9259259259259258,10.10202732252277,4,52.0,0.6199786196412561,4,52.0
80.0,26,0,6,29,55,0,76.0,2.923076923076923,9.282090866229929,6,76.0,0.5304481750537811,6,76.0
85.0,27,0,2,34,61,0,7.0,0.25925925925925924,8.72650747554422,2,53.0,0.5605028146689299,2,53.0
90.0,27,0,1,38,65,0,6.0,0.2222222222222222,10.003978403772576,1,13.0,0.6770448040673149,1,13.0
95.0,26,0,5,41,67,0,18.0,0.6923076923076923,8.748575697940407,5,18.0,0.4472511328164085,5,18.0
100.0,27,0,3,44,71,0,6.0,0.2222222222222222,7.121805364710918,3,24.0,0.3494397170453155,3,24.0
105.0,24,0,2,50,74,0,10.0,0.4166666666666667,8.904135299854524,2,15.0,0.5309812042761201,2,15.0
110.0,26,0,2,53,79,0,20.0,0.7692307692307693,10.932832226391785,2,20.0,0.7028240581849429,2,20.0
115.0,23,0,3,57,80,0,32.0,1.391304347826087,10.580567933606828,3,32.0,0.6480045005627557,3,32.0
120.0,21,0,1,61,82,0,1.0,0.047619047619047616,8.863371505641354,1,6.0,0.4852110916180471,1,6.0
125.0,18,0,5,66,84,0,18.0,1.0,8.820820690285325,5,18.0,0.42054069391763627,5,18.0
130.0,15,0,6,70,85,0,44.0,2.933333333333333,6.743013532255911,6,44.0,0.26248791168605795,6,44.0
135.0,14,0,2,74,88,0,8.0,0.5714285714285714,5.0033496966675415,2,43.0,0.3317697319866256,2,43.0
140.0,19,0,1,75,94,0,4.0,0.21052631578947367,9.914650272300548,1,12.0,0.7019723360745621,1,12.0
145.0,21,0,1,75,96,0,9.0,0.42857142857142855,11.116306216645025,1,9.0,0.7663780085219906,1,9.0
150.0,21,0,1,79,100,0,14.0,0.6666666666666666,11.044234130188224,1,14.0,0.7973714460285162,1,14.0
155.0,20,0,1,84,104,0,19.0,0.95,10.994509220639724,1,19.0,0.7623171645929233,1,19.0
160.0,24,0,3,86,110,0,30.0,1.25,10.398815642565092,3,30.0,0.6877861880951587,3,30.0
165.0,23,0,5,90,113,0,53.0,2.3043478260869565,9.489837357956976,5,53.0,0.5567387408538991,5,53.0
170.0,23,0,7,94,117,0,82.0,3.5652173913043477,8.51115833906196,7,82.0,0.48343529177118266,7,82.0
175.0,23,0,8,97,120,0,122.0,5.304347826086956,7.937819794840156,8,122.0,0.4321695016038681,8,122.0
180.0,26,0,3,100,126,0,26.0,1.0,7.78063539770398,3,92.0,0.5092993760707383,3,92.0
185.0,25,0,4,103,128,0,15.0,0.6,7.751476573882252,4,42.0,0.46051528109175854,4,42.0
190.0,28,0,7,104,132,0,44.0,1.5714285714285714,8.583463630013725,7,44.0,0.4500582767980137,7,44.0
195.0,29,0,5,107,136,0,18.0,0.6206896551724138,7.317118485468834,5,55.0,0.3945159836207943,5,55.0
200.0,25,0,2,113,138,0,15.0,0.6,7.608577476664193,2,29.0,0.3908174406392558,2,29.0
205.0,24,0,2,116,140,0,25.0,1.0416666666666667,9.595959493693659,2,25.0,0.49586400528341046,2,25.0
210.0,25,0,3,120,145,0,39.0,1.56,11.515080665267089,3,39.0,0.7211868398953853,3,39.0
215.0,23,0,3,126,149,0,54.0,2.347826086956522,11.479674713921451,3,54.0,0.7255015890448921,3,54.0
220.0,27,0,3,129,156,0,69.0,2.5555555555555554,10.390454139491673,3,69.0,0.6664249753934234,3,69.0
225.0,24,0,5,135,159,0,93.0,3.875,9.202665847669564,5,93.0,0.5677487448389521,5,93.0
230.0,22,0,1,140,162,0,1.0,0.045454545454545456,7.3460947695117484,1,43.0,0.48026151624911934,1,43.0
235.0,23,0,4,142,165,0,12.0,0.5217391304347826,7.371684410492921,4,13.0,0.39872423496054715,4,13.0
240.0,26,0,8,143,169,0,43.0,1.6538461538461537,7.9614033007093505,8,43.0,0.4042997636262139,8,43.0
