step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,4,0,0,0,4,0,0.0,0.0,12.397392757066562,0,0.0,0.9290625995842209,0,0.0
10.0,10,0,0,0,10,0,0.0,0.0,13.27071300710239,0,0.0,0.9529259699108144,0,0.0
15.0,14,0,1,0,14,0,1.0,0.07142857142857142,10.286460570107549,1,1.0,0.7407889917712955,1,1.0
20.0,19,0,1,0,19,0,1.0,0.05263157894736842,8.218309764258896,1,2.0,0.5696766963444141,1,2.0
25.0,23,0,3,0,23,0,12.0,0.5217391304347826,9.403097265284984,3,12.0,0.6056974068748655,3,12.0
30.0,23,0,4,1,24,0,30.0,1.3043478260869565,9.903388217538847,4,30.0,0.5252850652410892,4,30.0
35.0,21,0,1,5,26,0,1.0,0.047619047619047616,8.886297361840443,1,20.0,0.5011858316764942,1,20.0
40.0,20,0,2,10,30,0,10.0,0.5,9.805743046957174,2,10.0,0.5518151999087074,2,10.0
45.0,22,0,4,14,36,0,30.0,1.3636363636363635,9.955707766517023,4,30.0,0.6297375205233795,4,30.0
50.0,22,0,1,18,40,0,1.0,0.045454545454545456,7.522483715154004,1,22.0,0.532097479035164,1,22.0
55.0,23,0,1,20,43,0,5.0,0.21739130434782608,8.741496174879522,1,6.0,0.5384993160453206,1,6.0
60.0,26,0,4,20,46,0,22.0,0.8461538461538461,9.651009296530402,4,22.0,0.524269485004662,4,22.0
65.0,24,0,0,24,48,0,0.0,0.0,8.84042100390962,0,18.0,0.5250603851494425,0,18.0
70.0,21,0,1,28,49,0,4.0,0.19047619047619047,9.703640529355912,1,4.0,0.45701454768739913,1,4.0
75.0,18,0,4,33,51,0,21.0,1.1666666666666667,8.512146148970778,4,21.0,0.3263288122797721,4,21.0
80.0,17,0,0,38,55,0,0.0,0.0,8.475194968256252,0,21.0,0.5344379151954766,0,21.0
85.0,19,0,0,42,61,0,0.0,0.0,11.569608802369556,0,0.0,0.7876007098438488,0,0.0
90.0,22,0,0,42,64,0,0.0,0.0,12.559087009084601,0,0.0,0.8626577565544558,0,0.0
95.0,24,0,1,46,70,0,1.0,0.041666666666666664,11.067857605118128,1,1.0,0.7727815431682026,1,1.0
100.0,24,0,3,50,74,0,13.0,0.5416666666666666,10.537880861363307,3,13.0,0.7052317432198248,3,13.0
105.0,19,0,4,55,74,0,29.0,1.5263157894736843,9.306991977156887,4,29.0,0.5338846057647636,4,29.0
110.0,20,0,4,58,78,0,49.0,2.45,9.391946778023085,4,49.0,0.43748547940371885,4,49.0
115.0,19,0,0,62,81,0,0.0,0.0,9.787126640101231,0,29.0,0.6886669814598636,0,29.0
120.0,20,0,1,65,85,0,1.0,0.05,10.57023119556146,1,1.0,0.6806586666156579,1,1.0
125.0,20,0,4,69,89,0,14.0,0.7,9.656083223804654,4,14.0,0.5986184486293128,4,14.0
130.0,17,0,3,73,90,0,5.0,0.29411764705882354,5.118790708531956,3,22.0,0.3169016486382069,3,22.0
135.0,18,0,3,74,92,0,15.0,0.8333333333333334,7.961631195267878,3,16.0,0.4452472378570104,3,16.0
140.0,23,0,4,74,97,0,33.0,1.434782608695652,10.8806903174267,4,33.0,0.6146588924327423,4,33.0
145.0,22,0,0,77,99,0,0.0,0.0,10.645081522849638,0,15.0,0.7077190595832139,0,15.0
150.0,22,0,2,83,105,0,3.0,0.13636363636363635,9.762043608524074,2,3.0,0.6047951551940941,2,3.0
155.0,22,0,5,86,108,0,25.0,1.1363636363636365,8.368085437782192,5,25.0,0.5068022874118825,5,25.0
160.0,21,0,2,89,110,0,5.0,0.23809523809523808,5.8405617571254185,2,31.0,0.3330715057922859,2,31.0
165.0,23,0,1,92,115,0,2.0,0.08695652173913043,8.376940814786112,1,11.0,0.541843101828988,1,11.0
170.0,27,0,1,92,119,0,7.0,0.25925925925925924,11.266160497879055,1,8.0,0.7503374708641891,1,8.0
175.0,25,0,3,96,121,0,15.0,0.6,9.715512566293965,3,15.0,0.5561672293937879,3,15.0
180.0,26,0,1,100,126,0,1.0,0.038461538461538464,8.677239865674768,1,10.0,0.5417721179098514,1,10.0
185.0,25,0,4,105,130,0,13.0,0.52,9.5431529835628,4,13.0,0.5525693642304998,4,13.0
190.0,26,0,6,109,135,0,41.0,1.5769230769230769,9.198537259635374,6,41.0,0.5086394652209658,6,41.0
195.0,24,0,3,113,137,0,9.0,0.375,6.7316700815989785,3,45.0,0.37893957298541225,3,45.0
200.0,23,0,1,117,140,0,5.0,0.21739130434782608,7.895653676302614,1,19.0,0.4843735219153495,1,19.0
205.0,23,0,3,118,141,0,18.0,0.782608695652174,9.391207302763606,3,19.0,0.5525656539351117,3,19.0
210.0,25,0,1,120,145,0,1.0,0.04,8.401712288846143,1,9.0,0.4677666853062704,1,9.0
215.0,21,0,5,126,147,0,21.0,1.0,9.41334008929476,5,22.0,0.5239346590476968,5,22.0
220.0,22,0,6,130,152,0,48.0,2.1818181818181817,7.708136689300151,6,49.0,0.3977210119906058,6,49.0
225.0,21,0,3,134,155,0,14.0,0.6666666666666666,7.2949263672732885,3,55.0,0.4957142193540153,3,55.0
230.0,20,0,1,137,157,0,3.0,0.15,8.651524491570566,1,18.0,0.5548930767360577,1,18.0
235.0,24,0,4,137,161,0,17.0,0.7083333333333334,10.18598900184075,4,17.0,0.5938176852947937,4,17.0
240.0,28,0,1,140,168,0,1.0,0.03571428571428571,9.911521444141872,1,13.0,0.662417097048194,1,13.0
245.0,25,0,5,146,171,0,18.0,0.72,9.63867427666102,5,18.0,0.6143736870248944,5,18.0
250.0,26,0,5,149,175,0,43.0,1.6538461538461537,8.055594827401622,5,43.0,0.40658703330245366,5,43.0
255.0,25,0,5,153,178,0,17.0,0.68,7.270502770740543,5,54.0,0.41667519055558316,5,54.0
260.0,26,0,2,157,183,0,4.0,0.15384615384615385,7.9904215396083895,2,25.0,0.46517147259903857,2,25.0
265.0,27,0,2,159,186,0,14.0,0.5185185185185185,9.89145364793446,2,14.0,0.6142934116110957,2,14.0
270.0,23,0,2,163,186,0,24.0,1.0434782608695652,9.965468666562249,2,24.0,0.6262918609879932,2,24.0
275.0,24,0,3,167,191,0,38.0,1.5833333333333333,10.127883042224164,3,38.0,0.5777563442719239,3,38.0
280.0,24,0,4,172,196,0,57.0,2.375,10.284856383656855,4,57.0,0.6752238403595631,4,57.0
285.0,24,0,4,177,201,0,77.0,3.2083333333333335,10.365178259738627,4,77.0,0.6553725737780736,4,77.0
290.0,22,0,1,181,203,0,2.0,0.09090909090909091,8.106750462579248,1,33.0,0.46950629030769103,1,33.0
295.0,22,0,6,184,206,0,25.0,1.1363636363636365,7.278831763902664,6,25.0,0.3319201098168589,6,25.0
300.0,22,0,10,186,208,0,69.0,3.1363636363636362,5.993010694673412,10,69.0,0.2518565309267194,10,69.0
305.0,22,0,6,190,212,0,43.0,1.9545454545454546,5.047501596868727,6,90.0,0.2987836750770665,6,90.0
310.0,24,0,0,192,216,0,0.0,0.0,7.433762862081461,0,58.0,0.4252536961152904,0,58.0
315.0,28,0,1,192,220,0,1.0,0.03571428571428571,9.556549815132245,1,18.0,0.553958319865615,1,18.0
320.0,28,0,1,196,224,0,6.0,0.21428571428571427,10.31005924409031,1,6.0,0.6582311728686083,1,6.0
325.0,27,0,3,201,228,0,20.0,0.7407407407407407,10.417355800677809,3,20.0,0.6559189431613156,3,20.0
330.0,27,0,4,206,233,0,39.0,1.4444444444444444,10.505286395382313,4,39.0,0.6903062093244414,4,39.0
335.0,27,0,2,210,237,0,2.0,0.07407407407407407,9.460689441205895,2,22.0,0.6057453022996107,2,22.0
340.0,27,0,4,215,242,0,18.0,0.6666666666666666,9.43592203106388,4,18.0,0.5715698658375111,4,18.0
345.0,23,0,9,219,242,0,52.0,2.260869565217391,7.092602428600324,9,52.0,0.2662548086310407,9,52.0
350.0,24,0,7,223,247,0,30.0,1.25,6.3095328832459865,7,69.0,0.3501488662320824,7,69.0
355.0,23,0,2,226,249,0,8.0,0.34782608695652173,8.753304586782859,2,40.0,0.5306829492554325,2,40.0
360.0,24,0,3,227,251,0,19.0,0.7916666666666666,9.515141812259174,3,23.0,0.5026692259450037,3,23.0
365.0,23,0,2,231,254,0,3.0,0.13043478260869565,7.952309246935398,2,14.0,0.3821167202809171,2,14.0
370.0,23,0,6,236,259,0,28.0,1.2173913043478262,8.991121806215332,6,32.0,0.5030534951932186,6,32.0
375.0,22,0,8,239,261,0,64.0,2.909090909090909,8.029772150957744,8,68.0,0.43516861926509587,8,68.0
