step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.315869217083842,0,0.0,0.8925193980972931,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.45069422609163,0,0.0,0.9074685213048633,0,0.0
15.0,18,0,4,0,18,0,9.0,0.5,7.4995625013338,4,9.0,0.4757103812760583,4,9.0
20.0,18,0,6,0,18,0,37.0,2.0555555555555554,8.530514656171455,6,37.0,0.4708733139453414,6,37.0
25.0,22,0,0,2,24,0,0.0,0.0,8.291021460746016,0,15.0,0.5531615696848043,0,15.0
30.0,18,0,5,6,24,0,21.0,1.1666666666666667,9.03593149508998,5,21.0,0.5024997789939402,5,21.0
35.0,21,0,7,7,28,0,48.0,2.2857142857142856,6.9136669364467025,7,48.0,0.3270407604345811,7,48.0
40.0,23,0,0,11,34,0,0.0,0.0,7.818570556532204,0,27.0,0.5898107157104622,0,27.0
45.0,25,0,3,13,38,0,5.0,0.2,8.54992947407954,3,9.0,0.6284940380596733,3,9.0
50.0,27,0,4,13,40,0,4.0,0.14814814814814814,8.187529332657705,3,5.0,0.49485434975979875,3,5.0
55.0,27,0,7,17,44,0,35.0,1.2962962962962963,8.171763445595364,5,24.0,0.4776035364815551,5,24.0
60.0,21,0,4,23,44,0,41.0,1.9523809523809523,8.2929910474212,4,41.0,0.4629610247103562,4,41.0
65.0,24,0,6,26,50,0,66.0,2.75,9.111853895776115,4,61.0,0.5786764280774787,4,61.0
70.0,19,0,0,31,50,0,0.0,0.0,9.92779860344166,0,16.0,0.8349802006686212,0,16.0
75.0,28,0,1,34,62,0,1.0,0.03571428571428571,10.453144729280755,1,1.0,0.6411892375710511,1,1.0
80.0,23,0,6,39,62,0,22.0,0.9565217391304348,9.719693590045035,6,22.0,0.6016485775091767,6,22.0
85.0,24,0,0,44,68,0,0.0,0.0,5.867373661030541,0,10.0,0.4447015780885346,0,10.0
90.0,24,0,10,44,68,0,39.0,1.625,6.7447185880899525,8,30.0,0.4198433427097639,8,30.0
95.0,28,0,10,44,72,0,89.0,3.1785714285714284,6.5257420073618695,8,70.0,0.32820658566955135,8,70.0
100.0,26,0,7,48,74,0,85.0,3.269230769230769,7.365094722541344,6,84.0,0.40698494236079047,6,84.0
105.0,26,0,9,52,78,0,126.0,4.846153846153846,7.606515426506757,8,120.0,0.4764179620396797,8,120.0
110.0,30,0,6,54,84,0,144.0,4.8,8.345784779132945,6,144.0,0.576002587197666,6,144.0
115.0,27,2,8,59,86,0,177.0,6.555555555555555,8.223972410630633,7,175.0,0.5351918085179777,7,175.0
120.0,27,0,2,61,88,0,3.0,0.1111111111111111,6.883391452869991,2,68.0,0.40884964623439174,2,68.0
125.0,28,2,6,64,92,0,27.0,0.9642857142857143,8.32517763833675,5,26.0,0.49597712756741974,5,26.0
130.0,28,0,8,66,94,0,54.0,1.9285714285714286,8.325929941494659,8,57.0,0.3795890508723244,8,57.0
135.0,23,2,0,75,98,0,0.0,0.0,6.8252681374775355,0,32.0,0.4431028644819272,0,32.0
140.0,23,0,5,77,100,0,11.0,0.4782608695652174,7.816539111386605,4,19.0,0.5124177640072538,4,19.0
145.0,28,2,3,78,106,0,22.0,0.7857142857142857,8.96779000993668,2,16.0,0.6148275975753508,2,16.0
150.0,29,0,3,83,112,0,11.0,0.3793103448275862,9.342232225396135,2,24.0,0.6621136070573601,2,24.0
155.0,25,0,3,87,112,0,26.0,1.04,9.981415768016818,2,19.0,0.7085759388354599,2,19.0
160.0,27,0,5,91,118,0,5.0,0.18518518518518517,7.2270933315214485,3,28.0,0.40290680316949173,3,28.0
165.0,23,0,7,95,118,0,33.0,1.434782608695652,7.457557293853669,7,58.0,0.3665188051135951,7,58.0
170.0,26,0,10,98,124,0,73.0,2.8076923076923075,6.395614656612858,10,98.0,0.30081605475274736,10,98.0
175.0,22,0,2,102,124,0,12.0,0.5454545454545454,5.426905056194865,2,73.0,0.3472488118275719,2,73.0
180.0,23,0,3,105,128,0,10.0,0.43478260869565216,6.6396049043179,2,54.0,0.42858138995445544,2,54.0
185.0,29,0,4,105,134,0,26.0,0.896551724137931,9.27794798246725,3,62.0,0.6137763574971186,3,62.0
190.0,30,0,4,108,138,0,19.0,0.6333333333333333,9.10712857954996,3,71.0,0.5450546808261677,3,71.0
195.0,25,0,3,115,140,0,6.0,0.24,7.982608668156436,3,25.0,0.46056027315923187,3,25.0
200.0,26,0,6,118,144,0,31.0,1.1923076923076923,8.120200618384839,4,33.0,0.480676777061435,4,33.0
205.0,23,0,4,123,146,0,46.0,2.0,7.339912240676361,4,51.0,0.4621927244895036,4,51.0
210.0,24,0,5,126,150,0,68.0,2.8333333333333335,8.422111494596637,4,66.0,0.5202067860356846,4,66.0
215.0,21,0,1,129,150,0,1.0,0.047619047619047616,8.68593668834569,1,20.0,0.5632303381828596,1,20.0
