step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
5.0,12,0,0,0,12,0,0.0,0.0,12.520837970325568,0,0.0,0.907853671969582,0,0.0,0
10.0,12,0,0,0,12,0,0.0,0.0,12.897749471983856,0,0.0,0.9333427279968612,0,0.0,0
15.0,18,0,4,0,18,0,5.0,0.2777777777777778,7.05175776951417,4,5.0,0.4490001727407908,4,5.0,0
20.0,17,0,6,1,18,0,35.0,2.0588235294117645,8.09448449261021,6,35.0,0.4652721544975506,6,35.0,0
25.0,22,0,6,2,24,0,65.0,2.9545454545454546,8.23026152921099,6,65.0,0.4962976442951872,6,65.0,0
30.0,18,0,6,6,24,0,95.0,5.277777777777778,7.937673951400693,6,95.0,0.466407134419493,6,95.0,0
35.0,21,0,6,7,28,0,125.0,5.9523809523809526,8.1201941430968,6,125.0,0.4092395483824944,6,125.0,0
40.0,23,0,6,11,34,0,155.0,6.739130434782608,9.306943796808063,6,155.0,0.5809918300707044,6,155.0,0
45.0,25,0,6,13,38,0,185.0,7.4,9.263695360707558,6,185.0,0.5546727851222454,6,185.0,0
50.0,22,0,9,18,40,0,220.0,10.0,6.252456199653494,9,220.0,0.3555620198561651,9,220.0,0
55.0,25,0,11,19,44,0,273.0,10.92,6.523125902096424,10,270.0,0.3562226789670111,10,270.0,0
60.0,22,0,10,22,44,0,320.0,14.545454545454543,6.514937755808805,10,320.0,0.2592829675747711,10,320.0,0
65.0,26,0,11,24,50,0,373.0,14.346153846153848,6.895555063591687,10,370.0,0.3753787191952684,10,370.0,0
70.0,23,0,10,27,50,0,420.0,18.26086956521739,6.972279991447209,10,420.0,0.3479320568050759,10,420.0,0
75.0,33,0,10,29,62,0,470.0,14.242424242424242,7.993227551999324,10,470.0,0.4901745703181916,10,470.0,0
80.0,29,0,10,33,62,0,520.0,17.93103448275862,8.431484083220969,10,520.0,0.5027189326565764,10,520.0,0
85.0,32,0,11,36,68,0,571.0,17.84375,5.801866768446083,11,571.0,0.2995807091006841,11,571.0,0
90.0,29,0,16,39,68,0,646.0,22.27586206896552,5.126337984955399,16,646.0,0.2468784851262367,16,646.0,0
95.0,31,0,16,41,72,0,726.0,23.41935483870968,5.902185903310696,16,726.0,0.2629078561868688,16,726.0,0
100.0,30,0,16,44,74,0,806.0,26.866666666666667,5.438161448495676,16,806.0,0.2511328194775048,16,806.0,0
105.0,32,0,16,46,78,0,886.0,27.6875,6.424981677778426,16,886.0,0.3333684168718233,16,886.0,0
110.0,34,0,16,50,84,0,966.0,28.41176470588235,6.266509201365399,16,966.0,0.3605498841916883,16,966.0,0
115.0,33,2,16,53,86,0,1046.0,31.696969696969692,6.411282135528047,16,1046.0,0.3648574675921848,16,1046.0,0
120.0,33,0,17,55,88,0,1127.0,34.15151515151515,4.343886360727505,17,1127.0,0.1797275424809592,17,1127.0,0
