step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.453660185997222,0,0.0,0.8792300162589792,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.654744928508237,0,0.0,0.8859366410639627,0,0.0
15.0,18,0,2,0,18,0,2.0,0.1111111111111111,7.535818930025319,2,2.0,0.47824734661689083,2,2.0
20.0,18,0,1,0,18,0,1.0,0.05555555555555555,10.017035788424788,0,2.0,0.7294535049334536,0,2.0
25.0,21,0,2,3,24,0,2.0,0.09523809523809523,9.415990508878123,2,2.0,0.5632796521066047,2,2.0
30.0,18,0,6,6,24,0,28.0,1.5555555555555556,8.59118079922941,6,28.0,0.44528421949847324,6,28.0
35.0,18,0,0,10,28,0,0.0,0.0,6.683815993518868,0,13.0,0.43464034783518146,0,13.0
40.0,22,0,1,12,34,0,1.0,0.045454545454545456,9.968622640776802,0,0.0,0.7724554883874744,0,0.0
45.0,26,0,3,12,38,0,14.0,0.5384615384615384,10.436077683002047,2,8.0,0.7174649824275584,2,8.0
50.0,22,0,3,18,40,0,3.0,0.13636363636363635,8.82808836510349,3,3.0,0.5285275186501194,3,3.0
55.0,23,0,1,21,44,0,4.0,0.17391304347826086,9.984873607934732,1,6.0,0.6352760668606028,1,6.0
60.0,18,0,4,26,44,0,16.0,0.8888888888888888,8.673507917623155,4,16.0,0.3920084867083815,4,16.0
65.0,21,0,7,29,50,0,50.0,2.380952380952381,6.3781851023243785,7,50.0,0.35434575480537095,7,50.0
70.0,17,0,1,33,50,0,1.0,0.058823529411764705,5.654478649023213,0,33.0,0.5025955526035335,0,33.0
75.0,29,0,6,33,62,0,17.0,0.5862068965517241,8.08320428174372,4,21.0,0.6155342474955555,4,21.0
80.0,29,0,0,33,62,0,0.0,0.0,9.804745345773368,0,29.0,0.6855313738158509,0,29.0
85.0,31,0,1,37,68,0,1.0,0.03225806451612903,8.611947690212439,0,3.0,0.5100334223853887,0,3.0
90.0,27,0,6,41,68,0,22.0,0.8148148148148148,8.126870440960092,6,24.0,0.4469010338104038,6,24.0
95.0,26,0,6,46,72,0,52.0,2.0,6.9126462768825565,6,54.0,0.35768595008830933,6,54.0
100.0,24,0,7,50,74,0,84.0,3.5,7.906074950829054,6,82.0,0.44637648230225874,6,82.0
105.0,25,0,9,53,78,0,126.0,5.04,7.75792577650856,7,117.0,0.4166237453595635,7,117.0
110.0,28,0,3,56,84,0,7.0,0.25,9.21259027081817,3,54.0,0.6174433620990976,3,54.0
115.0,26,2,4,60,86,0,26.0,1.0,9.274073475974548,4,32.0,0.5320908054512019,4,32.0
120.0,23,0,8,65,88,0,61.0,2.652173913043478,7.420048868397531,8,67.0,0.35197425000569393,8,67.0
125.0,24,2,3,68,92,0,6.0,0.25,7.296856783786477,2,52.0,0.46236585170096306,2,52.0
130.0,24,0,6,70,94,0,27.0,1.125,8.245539803410681,4,43.0,0.4353853023747186,4,43.0
135.0,26,2,6,72,98,0,54.0,2.076923076923077,9.328955222658953,5,62.0,0.5351096513061182,5,62.0
140.0,22,0,2,78,100,0,35.0,1.5909090909090908,9.252593358130953,2,41.0,0.6422173212978373,2,41.0
145.0,23,3,2,82,105,0,45.0,1.9565217391304348,10.457142298674366,2,45.0,0.7465134854060836,2,45.0
150.0,27,0,2,85,112,0,55.0,2.037037037037037,10.145413354070573,2,55.0,0.7564323833664928,2,55.0
155.0,21,0,0,91,112,0,0.0,0.0,11.080671399918467,0,0.0,0.7914762350662016,0,0.0
160.0,25,0,4,93,118,0,10.0,0.4,8.658360397933336,4,10.0,0.4924146946321824,4,10.0
165.0,20,0,6,98,118,0,38.0,1.9,7.971419991218456,6,38.0,0.3842334972328807,6,38.0
170.0,22,0,1,102,124,0,1.0,0.045454545454545456,7.13278720227205,0,20.0,0.47831746870807834,0,20.0
175.0,18,0,1,106,124,0,6.0,0.3333333333333333,8.407942502636764,0,4.0,0.6514269204876059,0,4.0
