step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,6.125423779167856,0,0.0,0.4250219301793801,0,0.0
10.0,14,0,0,0,14,0,0.0,0.0,12.811813755140898,0,0.0,0.9063728624629996,0,0.0
15.0,18,2,0,0,18,0,0.0,0.0,7.336276427132824,0,0.0,0.49635386020915745,0,0.0
20.0,24,0,5,0,24,0,17.0,0.7083333333333334,5.870781532345269,5,17.0,0.37454585162545967,5,17.0
25.0,28,2,12,0,28,0,51.0,1.8214285714285714,6.951650366403975,12,51.0,0.3653495622867595,12,51.0
30.0,27,0,10,3,30,0,93.0,3.4444444444444446,6.726486386754083,10,93.0,0.31793208264142186,10,93.0
35.0,26,0,14,6,32,0,151.0,5.8076923076923075,5.625856026373759,14,151.0,0.3148819199993396,14,151.0
40.0,35,0,18,9,44,0,182.0,5.2,3.185600556156868,18,182.0,0.20468210078041668,18,182.0
45.0,36,0,19,10,46,0,267.0,7.416666666666667,5.053511767404793,19,267.0,0.3263522130606765,19,267.0
50.0,40,2,20,10,50,0,366.0,9.15,4.173485029442707,20,366.0,0.24834873208696165,20,366.0
55.0,44,0,24,12,56,0,291.0,6.613636363636363,2.74885770583333,24,401.0,0.1399472328206916,24,401.0
60.0,44,0,16,12,56,0,261.0,5.931818181818182,5.072016014204678,16,389.0,0.23040832583913642,16,389.0
65.0,48,0,18,14,62,0,347.0,7.229166666666667,5.781460488092388,18,369.0,0.25702262112072105,18,369.0
70.0,46,0,20,18,64,0,445.0,9.673913043478262,5.978381844487548,20,445.0,0.2552493209632729,20,445.0
75.0,49,4,25,23,72,0,522.0,10.653061224489797,3.539587862851732,25,522.0,0.11134258650962581,25,522.0
80.0,51,0,28,27,78,0,653.0,12.803921568627452,4.433695004451124,28,653.0,0.22586934121903288,28,653.0
85.0,50,2,34,32,82,0,799.0,15.98,2.669356796145948,34,799.0,0.1586667686027028,34,799.0
90.0,50,0,34,34,84,0,903.0,18.06,1.725118562347585,34,937.0,0.11754988777365398,34,937.0
95.0,54,0,34,34,88,0,1061.0,19.64814814814815,3.10535399900896,34,1067.0,0.15152680289125212,34,1067.0
100.0,60,0,40,34,94,0,1243.0,20.716666666666665,3.7869388562360915,40,1243.0,0.11099205944271717,40,1243.0
105.0,58,0,39,38,96,0,1434.0,24.724137931034484,3.1940357998712345,39,1434.0,0.10882985585388838,39,1434.0
110.0,59,6,38,43,102,0,1188.0,20.135593220338983,2.2364480686999153,38,1452.0,0.08046431908635555,38,1452.0
115.0,64,0,36,46,110,0,1218.0,19.03125,3.967161270585887,36,1359.0,0.1970909816843392,36,1359.0
120.0,62,0,40,48,110,0,1397.0,22.532258064516128,4.52985778470192,40,1397.0,0.18013292161229433,40,1397.0
125.0,63,0,37,53,116,0,1559.0,24.746031746031747,2.7871721433451278,37,1568.0,0.09583496880157429,37,1568.0
130.0,60,2,46,58,118,0,1770.0,29.5,2.5325236393742974,46,1770.0,0.061002617520288564,46,1770.0
135.0,64,2,50,60,124,0,2002.0,31.28125,2.535836181805484,50,2002.0,0.07986095075654566,50,2002.0
140.0,62,2,48,64,126,0,2242.0,36.16129032258065,2.1701835309014843,48,2242.0,0.07611194358224929,48,2242.0
145.0,64,8,56,68,132,0,2490.0,38.90625,1.5524748019033519,56,2490.0,0.08450643220939477,56,2490.0
150.0,65,6,50,69,134,0,2740.0,42.15384615384615,2.488647294365211,50,2740.0,0.11669392262833288,50,2740.0
155.0,66,6,50,70,136,0,2990.0,45.303030303030305,2.9919163615406354,50,2990.0,0.14810230901643698,50,2990.0
160.0,66,10,51,72,138,0,3241.0,49.10606060606061,1.8683982556102028,51,3241.0,0.05314215490901951,51,3241.0
165.0,66,10,56,76,142,0,3517.0,53.28787878787879,1.4207185317326894,56,3517.0,0.06157283511626472,56,3517.0
170.0,67,14,56,77,144,0,3797.0,56.67164179104478,1.8379247558519816,56,3797.0,0.07847806453590188,56,3797.0
175.0,68,14,58,78,146,0,4077.0,59.955882352941174,1.6799625959645146,58,4077.0,0.06675553387646554,58,4077.0
180.0,66,14,58,80,146,0,4361.0,66.07575757575758,1.5353932600851679,58,4361.0,0.04976557495274839,58,4361.0
185.0,72,18,53,82,154,0,4158.0,57.75,1.7418352596452584,53,4454.0,0.0887955891535518,53,4454.0
190.0,72,18,48,84,156,0,4186.0,58.138888888888886,3.0227551330246225,48,4404.0,0.16396570125686555,48,4404.0
195.0,74,22,50,84,158,0,4436.0,59.945945945945944,3.1993011607352524,50,4436.0,0.0996427593073892,50,4436.0
200.0,74,22,54,88,162,0,4703.0,63.554054054054056,2.644963768456446,54,4703.0,0.04675337170465993,54,4703.0
205.0,71,26,52,93,164,0,4890.0,68.87323943661971,2.274237811837352,52,4933.0,0.06992332941681001,52,4933.0
210.0,64,26,48,100,164,0,5123.0,80.046875,2.2302136336552394,48,5130.0,0.08806353997126277,48,5130.0
215.0,66,26,50,100,166,0,5370.0,81.36363636363636,2.981003229962575,50,5370.0,0.05330971919387756,50,5370.0
220.0,69,31,47,104,173,0,4576.0,66.31884057971014,2.6269604584050166,47,5255.0,0.08143650455047399,47,5255.0
225.0,69,30,36,107,176,0,3221.0,46.68115942028985,3.8503320987077063,36,4775.0,0.16820272550679177,36,4775.0
230.0,65,34,30,113,178,0,2302.0,35.41538461538462,4.416929604890252,30,3975.0,0.20642473040470932,30,3975.0
235.0,67,34,25,115,182,0,1219.0,18.19402985074627,3.5881576761299754,25,4077.0,0.16456834991355818,25,4077.0
240.0,60,34,26,122,182,0,925.0,15.416666666666666,4.111752081598591,26,4182.0,0.21961459064247815,26,4182.0
245.0,64,34,34,124,188,0,1073.0,16.765625,3.352111224148355,34,4330.0,0.1227016777617241,34,4330.0
250.0,64,32,42,128,192,0,1264.0,19.75,2.473898286435676,42,4521.0,0.08141317849871217,42,4521.0
255.0,70,34,46,132,202,0,1482.0,21.17142857142857,1.807839358139565,46,4739.0,0.0812583851061469,46,4739.0
260.0,74,30,48,134,208,0,1032.0,13.945945945945946,2.4866834353206255,48,4721.0,0.1295030818893484,48,4721.0
265.0,74,34,47,136,210,0,765.0,10.337837837837839,2.9163179483392976,47,4515.0,0.12201381955764051,47,4515.0
270.0,72,34,47,138,210,0,990.0,13.75,3.2744706349196155,47,4347.0,0.10260577309728723,47,4347.0
275.0,72,34,47,142,214,0,1204.0,16.72222222222222,2.359397997679491,47,4569.0,0.07525630257191766,47,4569.0
280.0,70,38,52,146,216,0,1453.0,20.757142857142856,2.6687006929617163,52,4810.0,0.08365942904167684,52,4810.0
285.0,68,38,52,150,218,0,1713.0,25.191176470588236,2.275549220879837,52,5070.0,0.06747432685313245,52,5070.0
290.0,69,46,54,153,222,0,1982.0,28.72463768115942,2.0402801782752453,54,5339.0,0.06874374405388661,54,5339.0
295.0,70,42,51,158,228,0,1895.0,27.071428571428573,1.871474020100955,51,5182.0,0.11009962090982219,51,5182.0
300.0,69,42,42,159,228,0,1619.0,23.463768115942027,3.2615537558935515,42,4599.0,0.17162646944097126,42,4599.0
305.0,70,46,37,160,230,0,1330.0,19.0,3.615085472177325,37,3657.0,0.13129797647962255,37,3657.0
310.0,69,46,31,165,234,0,1041.0,15.08695652173913,3.3544549283971565,31,3799.0,0.16335395867485353,31,3799.0
315.0,67,50,29,169,236,0,878.0,13.104477611940299,4.016602280453376,29,3912.0,0.20779204946420549,29,3912.0
320.0,70,46,39,172,242,0,1044.0,14.914285714285715,3.1782353072643676,39,4077.0,0.10933191335879236,39,4077.0
325.0,74,50,50,176,250,0,1249.0,16.87837837837838,2.230194590186886,50,4283.0,0.08113241872096402,50,4283.0
330.0,76,44,45,180,256,0,979.0,12.881578947368421,2.4002819722523925,45,4321.0,0.11335979962340402,45,4321.0
335.0,77,42,49,183,260,0,981.0,12.74025974025974,2.9795940336863405,49,4241.0,0.1296548318789096,49,4241.0
340.0,77,46,55,185,262,0,1245.0,16.16883116883117,3.056350791975054,55,4281.0,0.07789290562146627,55,4281.0
345.0,76,46,57,190,266,0,1529.0,20.11842105263158,2.587705891629138,57,4565.0,0.05020424261456732,57,4565.0
350.0,73,50,53,195,268,0,1746.0,23.91780821917808,2.239972354429205,53,4816.0,0.07737379377627657,53,4816.0
355.0,69,50,54,201,270,0,2001.0,29.0,1.935198443100474,54,5042.0,0.07061752349302594,54,5042.0
360.0,69,50,54,201,270,0,2271.0,32.91304347826087,2.812920031085776,54,5307.0,0.06333172837641156,54,5307.0
365.0,72,54,55,206,278,0,2541.0,35.291666666666664,2.3289991042384526,55,5577.0,0.07527287059157033,55,5577.0
370.0,70,54,54,210,280,0,2811.0,40.15714285714286,2.560628667451757,54,5847.0,0.11355175111500304,54,5847.0
375.0,68,58,55,214,282,0,3082.0,45.3235294117647,1.8686498673731793,55,6118.0,0.08233351341302263,55,6118.0
380.0,72,58,56,214,286,0,3361.0,46.68055555555556,1.7584048244603754,56,6397.0,0.06854450931881571,56,6397.0
385.0,71,62,60,217,288,0,3644.0,51.32394366197183,1.8688202947910622,60,6680.0,0.06897844122927643,60,6680.0
390.0,70,62,60,218,288,0,3937.0,56.24285714285714,1.444069895789892,60,6973.0,0.052061542835580746,60,6973.0
395.0,68,62,58,222,290,0,4211.0,61.9264705882353,0.8876071759915396,58,7256.0,0.05653248580126176,58,7256.0
400.0,76,66,60,222,298,0,4501.0,59.223684210526315,1.8673040771653142,60,7537.0,0.07992350484110582,60,7537.0
405.0,78,66,58,222,300,0,4791.0,61.42307692307692,2.7773460214021686,58,7827.0,0.1086760753863672,58,7827.0
410.0,76,70,60,226,302,0,5088.0,66.94736842105263,2.41419499417727,60,8124.0,0.10953271662222074,60,8124.0
415.0,75,71,65,230,305,0,5390.0,71.86666666666666,1.3462037686346129,65,8426.0,0.055601376258349614,65,8426.0
420.0,74,70,64,232,306,0,5706.0,77.10810810810811,1.5195614473603813,64,8742.0,0.06873701335145302,64,8742.0
425.0,74,74,65,234,308,0,6027.0,81.44594594594595,1.251334463531137,65,9063.0,0.0465099373565726,65,9063.0
430.0,74,74,66,236,310,0,6355.0,85.87837837837837,1.232973817391268,66,9391.0,0.03965980776307288,66,9391.0
435.0,80,80,66,236,316,0,6685.0,83.5625,1.6258280759966133,66,9721.0,0.05019754258444362,66,9721.0
440.0,81,78,66,239,320,0,7015.0,86.60493827160494,1.8073669732780393,66,10051.0,0.08715307471286071,66,10051.0
445.0,81,82,70,241,322,0,7350.0,90.74074074074075,1.7194538609952001,70,10386.0,0.08589847298068655,70,10386.0
450.0,80,82,71,242,322,0,7696.0,96.2,1.309136301665517,71,10732.0,0.043869185769684745,71,10732.0
455.0,82,82,72,244,326,0,8056.0,98.2439024390244,1.3700535278078843,72,11092.0,0.04806948060467787,72,11092.0
460.0,83,86,72,245,328,0,8416.0,101.39759036144578,1.3238683986308994,72,11452.0,0.036085072821264406,72,11452.0
465.0,82,86,74,248,330,0,8786.0,107.14634146341463,1.1445221107744261,74,11822.0,0.031007908871013824,74,11822.0
470.0,86,92,75,250,336,0,9156.0,106.46511627906976,1.0541154192129882,75,12192.0,0.028107101917105606,75,12192.0
475.0,89,90,76,251,340,0,9526.0,107.03370786516854,1.5210391545961162,76,12562.0,0.07582299554051082,76,12562.0
480.0,87,90,76,253,340,0,9902.0,113.816091954023,1.5914354014546135,76,12938.0,0.08163575254868215,76,12938.0
485.0,88,94,78,254,342,0,10285.0,116.875,1.1437919319471603,78,13321.0,0.039599190982020346,78,13321.0
490.0,90,94,80,256,346,0,10683.0,118.7,1.095710325600939,80,13719.0,0.03768798768645553,80,13719.0
495.0,91,98,81,257,348,0,11085.0,121.81318681318682,1.1303770249305747,81,14121.0,0.029064583745302977,81,14121.0
500.0,91,98,82,259,350,0,11493.0,126.2967032967033,1.0748857656335724,82,14529.0,0.03460662435909088,82,14529.0
