step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,6,0,0,0,6,0,0.0,0.0,11.957013516932951,0,0.0,0.922373322519856,0,0.0
10.0,11,0,0,0,11,0,0.0,0.0,12.429591327771771,0,0.0,0.9473201364896432,0,0.0
15.0,15,0,0,0,15,0,0.0,0.0,10.196723200004667,0,0.0,0.7948098748947191,0,0.0
20.0,19,0,3,0,19,0,12.0,0.631578947368421,8.060969384023988,3,12.0,0.5307896516383376,3,12.0
25.0,24,0,2,0,24,0,3.0,0.125,7.871871468548091,2,18.0,0.5384813439907153,2,18.0
30.0,24,0,2,2,26,0,4.0,0.16666666666666666,9.13675453497965,2,8.0,0.5457730529892535,2,8.0
35.0,27,0,5,3,30,0,24.0,0.8888888888888888,10.165812835603017,5,24.0,0.5473060403413618,5,24.0
40.0,24,0,5,8,32,0,49.0,2.0416666666666665,9.7676002544059,5,49.0,0.49546244906559256,5,49.0
45.0,25,0,0,12,37,0,0.0,0.0,9.128080279676006,0,37.0,0.5562203950302248,0,37.0
50.0,24,0,4,17,41,0,11.0,0.4583333333333333,9.561186373775959,4,11.0,0.5880795134252127,4,11.0
55.0,23,0,5,21,44,0,33.0,1.434782608695652,8.170012630941242,5,33.0,0.4597680720210056,5,33.0
60.0,23,0,9,24,47,0,69.0,3.0,6.144675806866862,9,69.0,0.29321727565590694,9,69.0
65.0,21,0,7,28,49,0,36.0,1.7142857142857142,5.11145564099716,7,85.0,0.3156065648905533,7,85.0
70.0,22,0,0,28,50,0,0.0,0.0,6.934906752561894,0,48.0,0.3151295151839601,0,48.0
75.0,22,0,3,30,52,0,12.0,0.5454545454545454,10.118731565012816,3,20.0,0.5116873314280036,3,20.0
80.0,22,0,3,34,56,0,27.0,1.2272727272727273,10.963611056339145,3,27.0,0.6176744807373453,3,27.0
85.0,20,0,5,40,60,0,49.0,2.45,9.49764490857254,5,49.0,0.583460045931776,5,49.0
90.0,20,0,1,45,65,0,2.0,0.1,8.031374350843306,1,31.0,0.5805810392183778,1,31.0
95.0,21,0,3,46,67,0,14.0,0.6666666666666666,9.159910756050317,3,14.0,0.6069152512347858,3,14.0
100.0,24,0,5,47,71,0,33.0,1.375,8.330378180363281,5,33.0,0.462630463123489,5,33.0
