step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,3,0,0,0,3,0,0.0,0.0,13.852000385284809,0,0.0,0.9691036870022711,0,0.0
10.0,6,0,0,0,6,0,0.0,0.0,13.359006884322888,0,0.0,0.9673729686164269,0,0.0
15.0,8,0,0,0,8,0,0.0,0.0,10.03076770941878,0,0.0,0.7127783195080547,0,0.0
20.0,12,0,0,0,12,0,0.0,0.0,10.046711995942815,0,0.0,0.7782537043896766,0,0.0
25.0,14,0,0,1,15,0,0.0,0.0,12.232031601787156,0,0.0,0.8933380309695974,0,0.0
30.0,20,0,0,1,21,0,0.0,0.0,12.751102998448866,0,0.0,0.9605762202479571,0,0.0
35.0,21,0,1,4,25,0,1.0,0.047619047619047616,11.044444718880026,1,1.0,0.7852036272019743,1,1.0
40.0,20,0,3,8,28,0,12.0,0.6,8.922550910658236,3,12.0,0.5430808942246972,3,12.0
45.0,20,0,6,11,31,0,38.0,1.9,6.916556270527741,6,38.0,0.4051935490863585,6,38.0
50.0,20,0,4,14,34,0,15.0,0.75,5.648058574848657,4,46.0,0.3489140826295079,4,46.0
55.0,22,0,0,15,37,0,0.0,0.0,7.909345746738524,0,22.0,0.4890967648973648,0,22.0
60.0,25,0,1,16,41,0,2.0,0.08,10.086526629531308,1,4.0,0.6474228995884389,1,4.0
65.0,23,0,1,20,43,0,7.0,0.30434782608695654,11.426476482630397,1,7.0,0.8348000029581283,1,7.0
70.0,22,0,0,24,46,0,0.0,0.0,10.21999486175881,0,0.0,0.6149819953188047,0,0.0
75.0,22,0,5,30,52,0,15.0,0.6818181818181818,8.524024214399985,5,15.0,0.5204154185092588,5,15.0
80.0,23,0,9,34,57,0,49.0,2.130434782608696,6.135930327387743,9,49.0,0.40056075856444506,9,49.0
85.0,24,0,6,36,60,0,27.0,1.125,4.47825149198077,6,67.0,0.32189520014903716,6,67.0
90.0,26,0,3,36,62,0,9.0,0.34615384615384615,5.782722586940863,3,50.0,0.33851704341304006,3,50.0
95.0,30,0,4,36,66,0,25.0,0.8333333333333334,8.506662710770337,4,39.0,0.5438021083428144,4,39.0
100.0,34,0,6,37,71,0,49.0,1.4411764705882353,8.926409643267307,6,52.0,0.5550869910059845,6,52.0
105.0,30,0,7,43,73,0,84.0,2.8,8.415755692584192,7,84.0,0.4625274924120296,7,84.0
110.0,29,0,8,49,78,0,123.0,4.241379310344827,8.055007454757554,8,123.0,0.4370285543269164,8,123.0
115.0,26,0,5,54,80,0,32.0,1.2307692307692308,7.62747547339823,5,108.0,0.4749898141724416,5,108.0
120.0,26,0,2,57,83,0,9.0,0.34615384615384615,8.232701150887802,2,41.0,0.47463018972898974,2,41.0
125.0,26,0,5,61,87,0,28.0,1.0769230769230769,9.040491860441174,5,28.0,0.48299888045600303,5,28.0
